,tsne_feature_1,tsne_feature_2,labels
5214,8.10509,14.151761,1
5215,-0.83932984,35.584282,1
5216,-14.701949,58.78467,1
5217,-89.72993,-3.3959634,1
5218,40.07292,-28.884418,1
5219,-33.20873,-19.93003,1
5220,-82.53787,-11.686567,1
5221,-39.10199,-64.67729,1
5222,31.73882,25.626125,1
5223,5.7675123,-8.929345,1
5224,-47.32933,-15.550544,1
5225,-82.27707,17.385187,1
5226,11.3543,-71.622696,1
5227,-14.701033,58.784378,1
5228,36.089428,17.379042,1
5229,32.463764,-13.133884,1
5230,68.519424,49.595455,1
5231,-52.53704,-17.742477,1
5232,-56.873207,-5.465407,1
5233,49.75364,-9.886627,1
5234,56.633408,39.857555,1
5235,26.079298,-39.670593,1
5236,-43.362385,16.191029,1
5237,50.747173,-43.136234,1
5238,49.76267,13.265933,1
5239,8.138229,14.570586,1
5240,41.73899,-92.4812,1
5241,69.46119,51.077972,1
5242,-18.728031,7.5571823,1
5243,0.014183247,-2.159423,1
5244,48.950317,-6.79538,1
5245,56.025085,38.83563,1
5246,7.7725267,14.591336,1
5247,27.886284,-36.047523,1
5248,0.7172722,76.93395,1
5249,-2.6720803,27.072292,1
5250,-22.146313,18.100508,1
5251,-9.373605,77.923065,1
5252,-15.005053,-12.087855,1
5253,35.48919,13.038483,1
5254,28.71039,-41.078747,1
5255,-2.0472314,30.480164,1
5256,8.559871,-56.174843,1
5257,93.84699,27.821308,1
5258,-34.50308,-80.083786,1
5259,38.880436,-36.141514,1
5260,1.9142399,22.840223,1
5261,39.18551,-38.18395,1
5262,-92.43242,-12.418169,1
5263,49.00011,-6.7788243,1
5264,-82.53782,-11.689329,1
5265,-21.051088,21.442234,1
5266,64.348114,-28.29221,1
5267,-44.759434,47.76229,1
5268,49.564228,13.35113,1
5269,64.391335,-28.30974,1
5270,16.900845,-37.572872,1
5271,-17.661108,69.87989,1
5272,17.249538,-26.727394,1
5273,0.020020753,-3.041502,1
5274,22.895655,-10.148878,1
5275,-33.446617,-20.049429,1
5276,-78.20024,12.91689,1
5277,28.68494,-50.823383,1
5278,67.13863,2.7236912,1
5279,69.93428,-12.2793045,1
5280,-36.135273,-20.902033,1
5281,-9.374868,77.9153,1
5282,19.955776,20.00792,1
5283,78.11298,-1.088214,1
5284,12.405054,-71.4906,1
5285,18.854044,-18.691881,1
5286,1.9517541,22.810928,1
5287,44.381443,62.811188,1
5288,36.10281,17.155838,1
5289,83.47659,-5.8894477,1
5290,27.501162,-14.082734,1
5291,-28.20168,-12.662441,1
5292,51.75006,-10.703315,1
5293,-44.072353,-36.511017,1
5294,5.435123,-42.027924,1
5295,-71.91285,-27.879967,1
5296,16.215508,-52.482292,1
5297,-58.02919,-69.313484,1
5298,-27.652199,-11.709124,1
5299,64.22508,-19.812607,1
5300,-26.376606,-13.366583,1
5301,79.95613,12.995664,1
5302,34.861423,12.782013,1
5303,-62.399372,-18.144772,1
5304,17.619335,-47.444763,1
5305,-43.58745,-49.311066,1
5306,-18.836212,89.78204,1
5307,-43.181515,16.18224,1
5308,29.001587,-81.58222,1
5309,-55.31012,-57.890823,1
5310,53.534897,48.021614,1
5311,-47.58048,25.78054,1
5312,62.17106,-28.855583,1
5313,-66.89428,-26.811607,1
5314,50.092808,-9.301585,1
5315,69.976944,18.217241,1
5316,47.58515,-24.267035,1
5317,-71.91559,-27.876928,1
5318,-2.97964,26.630362,1
5319,10.874396,-32.934364,1
5320,50.030113,13.170615,1
5321,-30.01715,-12.707727,1
5322,23.002735,-9.657098,1
5323,-68.15287,-28.523903,1
5324,53.878616,64.80605,1
5325,-48.21309,-16.22242,1
5326,-14.000787,74.595726,1
5327,3.4770007,62.08125,1
5328,66.22473,43.902805,1
5329,9.08895,-34.421757,1
5330,23.915794,45.26813,1
5331,-37.9285,-19.141216,1
5332,8.908496,14.471418,1
5333,0.59900963,36.136536,1
5334,-29.421547,31.66661,1
5335,13.2580185,-13.187768,1
5336,-4.4783874,23.817297,1
5337,25.601635,45.699196,1
5338,38.857708,-36.139713,1
5339,-17.525677,-90.93632,1
5340,2.182797,-14.583158,1
5341,53.86868,64.80588,1
5342,64.46819,-28.645432,1
5343,3.1731236,-11.513153,1
5344,-34.061527,-20.476604,1
5345,-57.93567,-12.342368,1
5346,19.555805,22.884716,1
5347,4.999351,-11.662072,1
5348,-91.91081,0.16844238,1
5349,45.934483,10.524208,1
5350,5.519789,-41.875687,1
5351,69.72897,7.6870837,1
5352,65.53459,23.264038,1
5353,62.492844,-28.75489,1
5354,15.00936,-45.643314,1
5355,-38.911194,-20.410618,1
5356,-0.9117454,35.85122,1
5357,18.993912,-11.6407385,1
5358,44.438534,64.37487,1
5359,16.0969,-70.1217,1
5360,8.070549,14.217371,1
5361,15.765772,-36.41137,1
5362,-13.927949,-11.010272,1
5363,-62.32362,-14.394799,1
5364,11.221837,-64.59648,1
5365,40.070343,-38.95547,1
5366,29.035538,-4.219976,1
5367,-21.165548,-4.336108,1
5368,-39.48134,-48.486416,1
5369,-18.728132,7.558097,1
5370,29.71831,-48.721294,1
5371,9.211799,-18.884436,1
5372,-39.65177,-48.961098,1
5373,97.516045,24.034882,1
5374,61.999428,-30.213423,1
5375,-41.55976,-40.457832,1
5376,-27.242325,31.096853,1
5377,-48.12833,-15.467042,1
5378,-3.5705848,18.912693,1
5379,-37.690453,-19.080341,1
5380,-17.101322,-8.704077,1
5381,52.113956,-43.00574,1
5382,95.19038,-3.2663112,1
5383,-19.884907,-3.6338959,1
5384,-56.263508,-5.8478928,1
5385,-27.281635,-13.670095,1
5386,69.697624,-14.294697,1
5387,-31.662415,42.329483,1
5388,24.288904,-6.874652,1
5389,-89.990746,-22.600187,1
5390,70.40751,-14.823905,1
5391,-34.337955,-21.204765,1
5392,-14.028645,74.60324,1
5393,27.1049,-13.749842,1
5394,-76.82871,-19.743565,1
5395,-62.92666,-17.012962,1
5396,27.221397,-6.13706,1
5397,16.05137,-53.559547,1
5398,25.324814,45.145897,1
5399,8.752872,-29.89432,1
5400,-28.173683,25.981207,1
5401,66.59866,44.578247,1
5402,-23.046442,27.974205,1
5403,-22.015446,5.2873893,1
5404,95.27729,-3.298506,1
5405,-40.57502,-64.60814,1
5406,-30.890709,31.425657,1
5407,-0.9670248,35.818764,1
5408,-73.26583,-26.186333,1
5409,15.891068,0.41516858,1
5410,15.00745,-0.69156235,1
5411,-36.059307,-20.863548,1
5412,5.174596,15.506158,1
5413,-32.97961,-78.9386,1
5414,-32.271,-79.10757,1
5415,19.513025,-12.191444,1
5416,56.050304,-66.000946,1
5417,13.222195,21.263617,1
5418,41.711414,-86.988,1
5419,21.461584,15.097848,1
5420,-58.0314,-69.35163,1
5421,-0.3978203,1.7674267,1
5422,-41.492794,-48.101498,1
5423,9.389143,-1.2080698,1
5424,44.357353,-65.69392,1
5425,2.2222264,22.875425,1
5426,26.736156,-36.335682,1
5427,48.52614,-24.761618,1
5428,48.608612,-8.875642,1
5429,54.05896,49.981567,1
5430,-44.17163,-69.187485,1
5431,-63.14981,-16.827677,1
5432,-90.18238,-4.46477,1
5433,24.259062,-6.917283,1
5434,-7.147689,73.60406,1
5435,6.0830398,-15.225719,1
5436,51.227364,-19.338728,1
5437,20.216867,20.831747,1
5438,9.753437,-30.092028,1
5439,-16.44955,-10.127367,1
5440,24.739618,-30.99412,1
5441,-11.59606,80.61796,1
5442,-32.709366,-78.99228,1
5443,58.013027,50.53426,1
5444,47.323658,49.92466,1
5445,5.57682,-3.2969434,1
5446,47.45956,49.023537,1
5447,-28.300243,-50.947567,1
5448,29.148283,-41.07206,1
5449,15.818098,-0.07069626,1
5450,-70.90578,-25.579762,1
5451,-11.15511,80.07879,1
5452,96.21831,23.108683,1
5453,37.158142,-80.62481,1
5454,4.749812,-39.909657,1
5455,44.401604,-12.080485,1
5456,5.756353,-8.928383,1
5457,-28.237448,25.934883,1
5458,5.0880027,15.542825,1
5459,-37.629086,-19.071884,1
5460,-13.735358,89.16075,1
5461,28.452213,-84.031425,1
5462,9.406585,-34.840973,1
5463,27.772974,-84.05499,1
5464,11.618363,23.560804,1
5465,97.68331,-1.4814341,1
5466,27.128994,-49.889545,1
5467,-29.528553,-12.650472,1
5468,-94.66558,0.06242368,1
5469,46.375347,11.199435,1
5470,20.518183,-60.059875,1
5471,39.4908,-87.56121,1
5472,53.56686,48.06279,1
5473,50.87076,-26.126957,1
5474,10.675706,-33.01123,1
5475,68.73932,-19.388338,1
5476,-63.491688,-34.930862,1
5477,-19.633785,-4.582906,1
5478,-50.33132,-53.30561,1
5479,20.090487,-20.60073,1
5480,-44.399357,38.391476,1
5481,37.857502,57.71325,1
5482,13.347807,-34.41608,1
5483,-54.424553,-20.360777,1
5484,10.439632,-66.43709,1
5485,35.48576,13.037022,1
5486,-44.409355,38.40784,1
5487,48.65651,11.761462,1
5488,22.914667,-10.029587,1
5489,63.39414,-28.59098,1
5490,-13.935111,-10.985923,1
5491,46.936848,-6.6149907,1
5492,7.456566,62.391727,1
5493,-37.89592,-41.22019,1
5494,-66.87942,-29.466417,1
5495,19.506071,-11.481683,1
5496,-53.1484,-63.82941,1
5497,53.86514,-12.371743,1
5498,-61.46846,-18.31683,1
5499,34.655434,30.18538,1
5500,20.027466,17.865406,1
5501,-30.876427,-51.30165,1
5502,-54.887005,-11.227621,1
5503,53.397026,10.134836,1
5504,-2.029629,30.551308,1
5505,34.11632,-3.5146282,1
5506,11.631562,-71.7189,1
5507,102.58534,-1.3364099,1
5508,-47.644737,25.77347,1
5509,-13.488566,89.165405,1
5510,-25.538084,-3.3984196,1
5511,-14.084459,-80.41392,1
5512,54.28556,63.493893,1
5513,-48.23472,-16.26271,1
5514,36.499847,57.339058,1
5515,30.906624,56.062073,1
5516,20.287666,-60.419685,1
5517,-12.713035,-86.33412,1
5518,-36.697636,-68.11898,1
5519,-4.1938257,90.65349,1
5520,53.56479,48.06006,1
5521,97.652275,-2.4119153,1
5522,3.8082952,-39.87462,1
5523,6.78407,14.984566,1
5524,-20.904547,26.478796,1
5525,64.57564,-28.419436,1
5526,-14.237024,-88.09214,1
5527,-84.3035,18.195013,1
5528,-42.632145,46.94655,1
5529,-76.84257,-19.647055,1
5530,52.878933,-27.47609,1
5531,10.615852,-72.137825,1
5532,66.3752,43.879,1
5533,-54.519356,-20.520472,1
5534,-43.661232,-70.64708,1
5535,92.18018,27.29933,1
5536,-80.30281,-24.997309,1
5537,-60.193916,-25.326012,1
5538,9.2810955,-56.19339,1
5539,-36.3866,-68.01536,1
5540,-62.44798,-33.363583,1
5541,68.468735,-14.467614,1
5542,70.61287,8.332592,1
5543,9.435506,-29.530405,1
5544,-17.685038,-16.504168,1
5545,-38.142307,14.577228,1
5546,40.76758,-29.373732,1
5547,-63.02045,-4.7672043,1
5548,-3.6688292,19.113214,1
5549,-76.841896,-19.643118,1
5550,6.519794,-43.272503,1
5551,-0.52288187,27.86467,1
5552,-11.543607,80.31981,1
5553,-40.989178,-75.573204,1
5554,-17.379087,74.676155,1
5555,22.286514,-8.851979,1
5556,53.230988,-11.818203,1
5557,84.71758,-8.713722,1
5558,-27.104002,-67.07697,1
5559,-24.713053,-10.877096,1
5560,-59.536415,-25.267199,1
5561,95.776985,-3.5270634,1
5562,27.950607,-83.95054,1
5563,-44.21042,-69.4304,1
5564,-29.323795,-51.392014,1
5565,55.95193,49.590324,1
5566,-40.766224,-64.122314,1
5567,49.752636,-43.744717,1
5568,-4.0327435,24.719915,1
5569,8.188345,-11.188076,1
5570,-20.190624,-91.46027,1
5571,55.394962,66.760544,1
5572,47.916836,65.41351,1
5573,-16.416887,-10.058749,1
5574,24.902935,44.993706,1
5575,28.615852,-14.34611,1
5576,-13.697432,89.161224,1
5577,41.858624,-92.727585,1
5578,88.8947,7.9150815,1
5579,6.2715106,-3.2485466,1
5580,55.597786,39.871128,1
5581,9.867784,-19.913181,1
5582,48.890995,65.49341,1
5583,46.250916,11.304933,1
5584,43.543064,-35.69132,1
5585,34.146206,29.724854,1
5586,-83.79924,16.63716,1
5587,-40.82592,-63.988876,1
5588,-63.663177,-5.558183,1
5589,15.521917,-25.25804,1
5590,7.422401,-44.427876,1
5591,87.262505,12.228318,1
5592,-55.822258,-69.60825,1
5593,-72.541626,4.0255523,1
5594,4.5356016,6.7395253,1
5595,54.551025,37.691948,1
5596,29.176142,-82.21943,1
5597,-27.765003,-4.9522886,1
5598,-39.090534,-73.25721,1
5599,-37.732014,-68.17106,1
5600,-72.98036,-26.48441,1
5601,-55.637856,11.475357,1
5602,104.70324,0.2773718,1
5603,24.98005,44.99937,1
5604,-55.824047,-69.752686,1
5605,28.607576,-50.63413,1
5606,32.37521,-7.1385508,1
5607,27.121737,-49.87372,1
5608,-18.636736,90.10691,1
5609,104.708565,0.2811387,1
5610,17.023794,0.6620484,1
5611,-1.3726826,1.3778553,1
5612,14.311006,0.1307438,1
5613,50.780403,-9.1461735,1
5614,9.224121,0.79898775,1
5615,-1.1748068,75.1985,1
5616,32.475597,-13.117437,1
5617,49.74082,12.020565,1
5618,-16.833925,-9.087968,1
5619,5.923086,-42.51399,1
5620,28.910393,-49.772316,1
5621,36.624405,17.34914,1
5622,-20.352076,3.8918617,1
5623,54.549557,37.646236,1
5624,5.11044,-41.238407,1
5625,-50.51947,16.625578,1
5626,70.15036,-14.172038,1
5627,57.042713,-70.15174,1
5628,-57.521004,-11.412017,1
5629,-11.134696,53.19155,1
5630,21.013248,27.160393,1
5631,-49.116978,12.784283,1
5632,-17.684227,-16.490501,1
5633,-18.067963,76.03026,1
5634,-53.19494,-51.07315,1
5635,-54.484833,-20.26586,1
5636,49.350563,11.938859,1
5637,95.8237,-3.5566912,1
5638,-13.731695,78.21934,1
5639,32.136703,1.2133459,1
5640,-91.86908,0.18802597,1
5641,42.75694,-36.332294,1
5642,21.908058,-9.051792,1
5643,48.86973,65.49248,1
5644,-47.643936,25.774155,1
5645,37.158005,-80.62503,1
5646,-72.933914,5.4248347,1
5647,87.73809,2.7312346,1
5648,-47.704937,-41.083195,1
5649,-35.873486,-42.38891,1
5650,-27.17974,-13.648363,1
5651,-47.469845,22.578398,1
5652,-22.960526,-3.6593225,1
5653,59.014175,50.51513,1
5654,-32.637226,41.78473,1
5655,26.68067,-13.59339,1
5656,4.9789705,-41.450027,1
5657,11.131809,-71.76037,1
5658,-44.36944,38.351624,1
5659,25.813007,-5.012558,1
5660,-2.0749474,30.318535,1
5661,-82.553734,-11.699005,1
5662,-91.23044,-11.406285,1
5663,-32.548054,41.73314,1
5664,-93.30926,-15.71898,1
5665,-2.7491217,27.32812,1
5666,94.07213,27.883333,1
5667,-12.681167,56.077763,1
5668,12.255167,-1.7609217,1
5669,-23.138659,3.6847193,1
5670,-55.253613,-57.980103,1
5671,48.85665,-78.6649,1
5672,46.50815,-5.6326284,1
5673,28.64388,-50.608982,1
5674,49.424095,-79.66672,1
5675,-42.17481,-65.54441,1
5676,-2.5165572,8.093582,1
5677,-32.7395,41.831646,1
5678,36.019447,57.278126,1
5679,-60.22657,-24.915142,1
5680,101.80569,2.5857446,1
5681,17.412233,-70.2009,1
5682,53.265087,64.85891,1
5683,13.218564,-71.232666,1
5684,35.03496,13.069963,1
5685,-94.74193,-0.0075011575,1
5686,8.904428,-29.818844,1
5687,53.588356,48.088795,1
5688,20.208103,20.554064,1
5689,18.782698,-64.36084,1
5690,-21.69639,5.6986117,1
5691,-48.421852,21.704502,1
5692,33.381317,29.240696,1
5693,56.32654,-66.39458,1
5694,99.1663,3.405709,1
5695,1.8864453,22.831617,1
5696,31.357967,53.297176,1
5697,38.829445,-24.18063,1
5698,70.4218,-15.086188,1
5699,60.395462,42.344254,1
5700,8.15521,-11.188685,1
5701,-17.376354,69.342606,1
5702,9.120167,-29.596197,1
5703,63.591187,-17.257523,1
5704,9.276057,0.7062041,1
5705,-2.5322473,91.94976,1
5706,55.237793,-27.150183,1
5707,17.521845,-55.17234,1
5708,-47.115177,23.188126,1
5709,-25.162159,-66.95505,1
5710,-0.93231785,75.56042,1
5711,-66.89401,-26.810959,1
5712,-13.6785145,-80.96311,1
5713,-55.11181,-58.465786,1
5714,39.526203,48.90374,1
5715,-2.392701,92.3855,1
5716,5.040588,-41.526775,1
5717,49.422665,-79.66769,1
5718,-1.1003414,75.34969,1
5719,-19.258894,4.268928,1
5720,-55.800316,11.311684,1
5721,78.11292,-1.08732,1
5722,48.59622,-16.967531,1
5723,-78.98691,20.115593,1
5724,-2.3523862,7.826603,1
5725,-22.763779,4.3228207,1
5726,97.80044,24.317318,1
5727,97.67157,-1.4861766,1
5728,-82.49121,17.2872,1
5729,33.29829,29.251291,1
5730,52.784134,-27.220589,1
5731,12.178735,22.413506,1
5732,-62.51303,-17.785133,1
5733,-53.172775,-51.084587,1
5734,-19.993763,63.01043,1
5735,87.261566,12.278107,1
5736,49.089977,-17.37053,1
5737,25.267063,45.109924,1
5738,10.615054,-72.08288,1
5739,-19.5142,-4.6057105,1
5740,-54.401943,-20.476505,1
5741,-61.003895,-23.140865,1
5742,3.3264422,-15.43503,1
5743,25.286757,45.125496,1
5744,21.807835,-9.104291,1
5745,67.139404,2.7122638,1
5746,-57.538925,-70.1851,1
5747,21.136196,-58.91538,1
5748,70.40742,-14.841562,1
5749,26.821785,-4.3839846,1
5750,49.17989,-17.006443,1
5751,10.067234,26.670221,1
5752,28.62727,-50.656555,1
5753,53.841026,10.449601,1
5754,5.537701,-8.938233,1
5755,-47.116283,23.181637,1
5756,7.8844104,0.29601914,1
5757,-66.89388,-26.810863,1
5758,-40.590843,-74.62602,1
5759,-34.38192,-41.216896,1
5760,-20.632437,-91.35562,1
5761,36.640404,-64.287056,1
5762,57.990128,50.51455,1
5763,-44.113266,-68.9659,1
5764,-26.907585,-11.493989,1
5765,-0.149773,96.009346,1
5766,-28.308292,-11.708676,1
5767,-37.87031,-41.288914,1
5768,-19.060171,-90.50125,1
5769,-24.872616,-3.358234,1
5770,8.684745,-19.685776,1
5771,-54.596024,-11.135286,1
5772,37.03316,57.448963,1
5773,32.903313,-5.3397164,1
5774,28.890865,-40.773415,1
5775,31.35087,-85.15404,1
5776,10.391664,26.27882,1
5777,-53.243057,16.020401,1
5778,37.140625,-80.63822,1
5779,-71.504036,3.5366344,1
5780,-79.69069,19.06549,1
5781,-58.9546,-62.038578,1
5782,-4.818968,23.163635,1
5783,44.37181,62.81949,1
5784,10.963668,-32.993828,1
5785,36.08985,17.377926,1
5786,-22.574917,5.933439,1
5787,55.1212,64.98471,1
5788,49.196606,-17.395998,1
5789,-22.164755,18.079594,1
5790,31.131998,-83.807396,1
5791,6.51446,15.13361,1
5792,8.249211,-20.04736,1
5793,36.0712,14.760982,1
5794,67.90155,-18.495874,1
5795,-76.8273,-19.751997,1
5796,43.412384,-93.277176,1
5797,97.42022,23.949387,1
5798,66.618996,44.567142,1
5799,40.048676,-38.95893,1
5800,0.6077903,95.781296,1
5801,91.61844,20.572823,1
5802,37.96705,-65.48723,1
5803,18.920784,-11.548996,1
5804,-3.575627,18.91919,1
5805,56.250835,39.12991,1
5806,-41.036667,-47.758118,1
5807,-63.482563,-34.89552,1
5808,56.357353,-65.01398,1
5809,50.390686,-17.960384,1
5810,16.359377,-69.9729,1
5811,-51.60369,-53.14581,1
5812,9.819379,-20.912842,1
5813,-30.915087,-51.309937,1
5814,11.864006,22.917667,1
5815,18.785997,-11.575947,1
5816,-63.449116,-32.66765,1
5817,-21.411253,-17.57177,1
5818,96.0236,23.022242,1
5819,69.114365,-18.687878,1
5820,-20.615088,-65.92536,1
5821,17.48071,-54.78452,1
5822,-48.257656,-15.925419,1
5823,-4.232373,24.399338,1
5824,-47.127274,-40.86337,1
5825,-34.479202,-80.14053,1
5826,-24.481598,-3.3799486,1
5827,-51.706577,-53.147312,1
5828,5.569109,-39.43649,1
5829,-51.29084,-53.129124,1
5830,59.72357,41.909042,1
5831,19.16092,-11.506241,1
5832,19.395905,-11.302672,1
5833,46.694687,-6.0643916,1
5834,46.64818,65.117165,1
5835,-2.3545327,7.8356237,1
5836,39.688667,-40.35465,1
5837,49.15888,11.883558,1
5838,-25.190449,-7.765605,1
5839,-83.41431,16.82045,1
5840,52.835804,-12.279745,1
5841,-9.370842,77.9171,1
5842,17.321732,-54.088196,1
5843,96.21801,23.109632,1
5844,-60.397877,-26.497414,1
5845,-20.62851,4.158038,1
5846,18.616623,-60.727497,1
5847,-2.9983456,26.599869,1
5848,-90.04092,-22.60836,1
5849,-21.410978,-17.581526,1
5850,-34.382313,-41.217434,1
5851,3.6178932,-10.428526,1
5852,27.059776,-13.707832,1
5853,91.636444,20.584097,1
5854,-94.57441,0.16949622,1
5855,17.594618,24.117016,1
5856,51.733982,-66.28372,1
5857,-88.66642,-12.781701,1
5858,-36.02554,-20.851768,1
5859,97.25455,20.251503,1
5860,-57.76158,-12.438887,1
5861,20.086143,-20.590683,1
5862,17.242744,-70.31011,1
5863,-11.2523,-5.3009477,1
5864,27.710917,-36.089184,1
5865,58.65711,49.761566,1
5866,28.984034,-13.488919,1
5867,-48.07238,-15.223289,1
5868,39.864067,-78.898445,1
5869,14.357479,-37.27857,1
5870,16.929964,-69.61905,1
5871,33.13744,27.264963,1
5872,-40.555374,-64.60004,1
5873,3.5818121,61.920414,1
5874,-11.910585,-85.63014,1
5875,-42.129456,-61.120396,1
5876,33.6147,-10.098655,1
5877,-17.023064,-89.58497,1
5878,36.446674,-26.46506,1
5879,17.54732,24.318108,1
5880,0.9298363,77.047905,1
5881,17.236475,-26.72342,1
5882,-55.77736,11.325749,1
5883,69.94812,-17.958403,1
5884,52.939743,-27.481874,1
5885,-22.646648,6.029241,1
5886,28.001125,-4.8422537,1
5887,37.82637,-37.160023,1
5888,-80.27602,-24.979332,1
5889,-13.935086,-10.99331,1
5890,56.018593,38.66131,1
5891,95.000465,-3.2129514,1
5892,68.72871,50.909653,1
5893,-42.139275,-61.051167,1
5894,-48.766495,20.440453,1
5895,0.011206355,1.881209,1
5896,-29.280237,-51.295326,1
5897,-19.60212,-67.66603,1
5898,34.66061,77.52559,1
5899,28.737785,-14.7620125,1
5900,-42.245533,-56.689808,1
5901,88.59954,28.869808,1
5902,35.011635,-1.3836498,1
5903,-18.108498,89.31402,1
5904,-20.536665,4.0740204,1
5905,11.136139,-0.93335396,1
5906,-35.989048,-20.843369,1
5907,-48.283684,-16.365856,1
5908,83.724144,-9.388251,1
5909,-48.245365,-16.247705,1
5910,-19.074812,-90.52885,1
5911,1.5178783,-21.372026,1
5912,-0.43641478,-2.0751207,1
5913,-14.268454,-17.373291,1
5914,-14.701742,58.781673,1
5915,5.558448,-8.936414,1
5916,104.75035,-0.10584523,1
5917,3.0786576,28.551243,1
5918,97.66428,-1.4890803,1
5919,89.0314,6.9475384,1
5920,-46.692036,-40.052917,1
5921,11.014,-33.025425,1
5922,10.644098,-72.77997,1
5923,48.29544,48.702812,1
5924,97.12627,20.160675,1
5925,20.886868,-59.414642,1
5926,-51.74298,14.137963,1
5927,-40.863945,-47.62157,1
5928,-17.926353,89.60548,1
5929,-22.728731,-84.01804,1
5930,-0.86302567,35.5513,1
5931,-0.34183943,2.2341537,1
5932,83.8619,-9.43385,1
5933,-88.60318,-12.641898,1
5934,55.22935,65.29036,1
5935,3.3158586,-10.49262,1
5936,-15.074922,-6.2401247,1
5937,31.371058,-85.12806,1
5938,-41.591904,-47.58318,1
5939,28.730995,-41.25152,1
5940,31.170464,-83.80055,1
5941,-29.884306,-12.666802,1
5942,-17.19928,57.000187,1
5943,-17.149935,87.737114,1
5944,-24.231556,-10.570592,1
5945,-31.266233,31.01044,1
5946,35.378784,12.996782,1
5947,-47.589626,22.768131,1
5948,27.511637,-36.134537,1
5949,-32.619022,41.776432,1
5950,-20.332867,-4.077445,1
5951,47.209877,-6.851962,1
5952,78.11621,-1.0917242,1
5953,-60.47119,-22.262508,1
5954,-64.30192,-35.04439,1
5955,48.996254,-9.526624,1
5956,1.0862043,-3.2901108,1
5957,-52.887665,-49.395676,1
5958,-94.45373,-0.15841743,1
5959,36.520576,-64.32479,1
5960,-17.335567,69.34795,1
5961,5.119819,-11.670229,1
5962,14.066039,20.862705,1
5963,-53.09926,-50.088196,1
5964,48.34486,48.6852,1
5965,4.530063,77.766106,1
5966,-17.708782,-16.516058,1
5967,-60.412014,-24.430681,1
5968,-2.45372,8.031304,1
5969,-2.9885063,18.131773,1
5970,-17.708008,-16.516197,1
5971,-18.693655,89.8795,1
5972,-3.8744488,19.409332,1
5973,-15.877549,-17.168354,1
5974,-90.19636,-4.4878135,1
5975,-10.301785,-4.2908444,1
5976,10.801529,25.213703,1
5977,4.8847065,-3.3761868,1
5978,21.294542,26.93836,1
5979,47.56985,48.025578,1
5980,48.581024,-6.900834,1
5981,-71.52345,3.4905431,1
5982,18.303448,-11.8356085,1
5983,43.966248,-76.20806,1
5984,-51.87653,13.95808,1
5985,-50.65147,16.351162,1
5986,23.089462,-9.326022,1
5987,55.16967,65.363144,1
5988,40.073067,-28.91761,1
5989,48.673428,-24.80825,1
5990,97.618484,24.140274,1
5991,66.57523,21.123253,1
5992,32.150467,1.2099125,1
5993,28.45836,-84.02906,1
5994,-37.79302,-68.191795,1
5995,24.58482,-30.942743,1
5996,-24.240265,-10.575295,1
5997,51.032364,-19.04174,1
5998,16.204979,-53.039047,1
5999,49.309376,-1.764588,1
6000,-48.051483,-15.269489,1
6001,-56.85386,-71.10154,1
6002,19.4707,-27.110975,1
6003,-38.31404,-40.418148,1
6004,-2.4201162,28.048738,1
6005,17.11347,-54.697945,1
6006,28.648502,-50.595055,1
6007,47.328938,49.920586,1
6008,-4.8044124,2.4182272,1
6009,-28.169315,25.984138,1
6010,1.6446697,-20.83998,1
6011,-37.210136,-44.04199,1
6012,103.11118,2.7864099,1
6013,-17.171751,57.025463,1
6014,88.60896,28.849852,1
6015,1.218429,-13.396231,1
6016,-0.29881755,1.7878765,1
6017,52.431885,-11.241016,1
6018,90.264694,6.597672,1
6019,4.551928,6.729104,1
6020,-14.91022,-88.559326,1
6021,39.348957,-36.056023,1
6022,56.499577,39.58319,1
6023,4.7482514,-3.4031417,1
6024,-52.752483,10.337856,1
6025,68.77514,50.911507,1
6026,40.36308,73.76078,1
6027,9.232291,14.414348,1
6028,25.54889,44.763958,1
6029,49.693066,-43.772697,1
6030,53.827393,10.438706,1
6031,13.272052,-13.212913,1
6032,27.989744,-4.0083528,1
6033,-75.83289,10.208089,1
6034,-89.88723,-4.7007127,1
6035,10.444871,-66.42586,1
6036,9.84581,25.993294,1
6037,17.562387,24.027195,1
6038,-76.8332,-19.7225,1
6039,-58.250378,-68.89364,1
6040,35.31812,57.2427,1
6041,83.753944,-9.35444,1
6042,-77.858955,12.176449,1
6043,32.373566,-7.135082,1
6044,-57.718964,-61.237415,1
6045,-4.3489127,90.57188,1
6046,-3.9220593,90.757835,1
6047,-94.52115,0.24246137,1
6048,-20.411625,3.9381359,1
6049,-11.122539,-5.0396643,1
6050,51.717144,12.718097,1
6051,-25.416664,-3.3795989,1
6052,-79.07043,19.069391,1
6053,35.336136,-1.6206065,1
6054,27.137207,-13.777951,1
6055,-63.55775,-32.995827,1
6056,52.992252,-27.378159,1
6057,62.541424,-28.741518,1
6058,9.167126,14.430236,1
6059,-1.0591217,35.47191,1
6060,-48.333656,21.715193,1
6061,37.172523,-2.6789575,1
6062,34.66222,77.52251,1
6063,-2.716679,26.995098,1
6064,-63.104877,-16.770983,1
6065,6.6670218,15.039415,1
6066,-55.10082,-58.67764,1
6067,19.48825,-59.737965,1
6068,-15.036206,70.39146,1
6069,-54.705708,-72.47169,1
6070,58.55108,-26.498672,1
6071,18.423079,-11.635226,1
6072,-28.21331,25.954271,1
6073,47.614334,-24.28499,1
6074,-10.778657,80.41505,1
