,tsne_feature_1,tsne_feature_2,tsne_feature_3,labels
1278,0.89511317,-1.4668112,28.719517,0
1279,6.205371,-18.252943,6.2558117,0
1280,-11.286844,21.53353,3.5057054,0
1281,-19.242111,-1.3482682,10.164907,0
1282,-17.874186,5.322933,-7.030445,0
1283,-17.906097,2.3275797,-13.67169,0
1284,-3.665476,-11.316867,-15.014713,0
1285,4.204788,-4.6438446,-8.091418,0
1286,-15.368698,1.7672915,-2.440961,0
1287,-5.8613286,9.970591,-15.185796,0
1288,1.944093,-11.825257,-14.410099,0
1289,-5.3791704,22.187458,-1.0410966,0
1290,0.41585675,17.615702,5.280312,0
1291,1.4949694,9.08082,17.687376,0
1292,-5.0995207,11.331496,-12.147396,0
1293,-0.5182127,-2.9330666,-21.958567,0
1294,6.306247,-5.614492,-21.718239,0
1295,-3.564768,-14.29413,-14.447659,0
1296,-5.6221633,-13.1058,-13.190431,0
1297,-4.937274,-15.249294,4.401223,0
1298,-1.4163464,-3.3715098,24.111368,0
1299,-7.737319,21.389874,7.1422887,0
1300,3.4884195,-0.365805,7.512195,0
1301,-7.959621,6.526939,-19.174276,0
1302,-5.139401,10.261568,-0.46074545,0
1303,15.886945,-1.725292,11.021849,0
1304,-4.15533,-10.788663,6.188147,0
1305,4.461498,-3.0812008,-6.9236236,0
1306,6.3294168,7.599677,-12.20292,0
1307,-7.9171166,-13.627987,0.40193814,0
1308,12.692661,-12.501372,-2.3870504,0
1309,-17.9803,5.9431806,-5.1307025,0
1310,-1.2083111,-10.670068,16.737442,0
1311,10.581526,7.523542,4.7292686,0
1312,-18.842768,-9.824424,-1.1868612,0
1313,-3.4955478,-8.604068,-14.185067,0
1314,-5.2550473,-13.490909,-14.246887,0
1315,0.37771055,-2.0841334,-24.008217,0
1316,-3.141016,-12.082345,13.667777,0
1317,-6.557334,10.448919,-17.288727,0
1318,-17.755304,2.7762842,0.030100344,0
1319,-18.873362,6.0943604,-6.6934714,0
1320,-22.973976,5.956983,-3.5078175,0
1321,-4.870433,2.8312001,-6.9505405,0
1322,7.134721,3.944545,-17.483717,0
1323,25.834713,-0.5077794,-4.178877,0
1324,3.0627584,4.6102324,18.941435,0
1325,12.616851,-0.678507,-17.714294,0
1326,0.12457695,-7.3470864,14.150664,0
1327,14.268933,-1.5661954,15.7795,0
1328,11.619504,1.5640309,14.686623,0
1329,8.23119,-21.931032,4.650838,0
1330,-2.0832276,13.264437,3.0559936,0
1331,13.6124735,-2.72764,5.527964,0
1332,-4.4853477,-13.621741,-10.878602,0
1333,-22.41166,5.757567,-1.3918318,0
1334,-9.07548,15.380837,-0.076725155,0
1335,-4.87681,21.206713,-0.06862402,0
1336,-5.5151386,-13.888129,2.9994056,0
1337,3.4534817,-14.8819,-13.428229,0
1338,-7.462183,-11.398791,1.1830657,0
1339,-17.75069,2.0658686,-4.585665,0
1340,-2.242019,13.0074415,-2.9056156,0
1341,-2.046893,14.398397,-3.6408226,0
1342,-9.212828,16.773502,3.3494694,0
1343,2.002266,3.5917335,-21.403818,0
1344,-3.6595786,-8.516343,-14.107013,0
1345,12.9143505,12.257143,3.8410125,0
1346,13.9696045,-1.2527034,-5.758637,0
1347,22.577084,1.844061,-6.530513,0
1348,-5.0087085,-15.2735405,4.105453,0
1349,0.8318044,-15.511026,14.1238165,0
1350,14.278596,0.0049932273,-16.986475,0
1351,-9.179522,5.1279473,15.057618,0
1352,-6.4220567,-8.367737,-16.706327,0
1353,-2.5871367,22.895264,-1.1575145,0
1354,1.0979265,-15.226701,13.815427,0
1355,-11.600798,20.797258,6.1097836,0
1356,-6.9845777,4.8106885,14.501109,0
1357,19.562141,0.4516464,-5.309985,0
1358,-20.563173,-2.0660563,8.82151,0
1359,-15.318596,-3.5473964,11.304296,0
1360,-8.126492,17.367435,7.673106,0
1361,13.10692,-1.2817131,14.090551,0
1362,-9.610355,21.22319,2.7798438,0
1363,-9.529847,13.692626,3.558734,0
1364,-12.492567,-11.584637,-2.621229,0
1365,-19.615274,6.930059,0.5091204,0
1366,-20.770914,-2.8236237,9.379543,0
1367,1.4454201,-17.498592,-8.386138,0
1368,20.174503,1.9469818,-5.3577995,0
1369,-6.9766808,-13.893471,-16.19692,0
1370,0.5450025,-5.2550387,25.980122,0
1371,-19.25701,-3.082903,11.427273,0
1372,4.2821054,-13.426593,-11.07599,0
1373,-10.622929,15.566811,3.2803617,0
1374,13.284591,-11.522429,-1.339824,0
1375,9.220121,-21.451752,2.6664445,0
1376,-5.768721,-4.596406,3.5673757,0
1377,-1.9932247,-14.859309,0.780111,0
1378,4.039557,5.1205044,7.1795454,0
1379,-4.8401737,-11.162463,-9.702577,0
1380,0.47039315,-2.6255853,28.213608,0
1381,11.16736,5.055019,4.965584,0
1382,2.3758323,2.4809265,4.9199643,0
1383,8.564389,8.551547,9.674862,0
1384,-18.339754,-0.23603173,-13.875744,0
1385,9.475511,-1.4627967,8.546241,0
1386,-10.155804,7.6395364,-13.412186,0
1387,-0.2563033,13.731785,-1.9281539,0
1388,-0.103460215,15.356457,5.2358065,0
1389,-7.259886,5.4131355,-12.9746,0
1390,-18.301523,-2.597754,5.474004,0
1391,24.185682,-6.078638,-3.853803,0
1392,-18.398523,-8.416131,-6.2936563,0
1393,14.171432,2.1896427,3.6721845,0
1394,0.28360584,-16.378698,13.6061735,0
1395,10.044034,8.265776,2.8983464,0
1396,-2.7947407,-9.784759,21.208466,0
1397,-6.385571,15.703033,5.4707155,0
1398,2.830587,-8.025996,-5.612633,0
1399,2.7611988,-3.8254504,-7.0704036,0
1400,1.4102088,19.886251,-5.4526105,0
1401,21.020172,-7.899606,-3.0232668,0
1402,4.338161,-15.656243,-11.510203,0
1403,7.4105015,7.0409894,0.86877364,0
1404,3.3009863,-21.609547,6.153264,0
1405,-1.8014247,-3.2255177,24.316538,0
1406,-10.233082,7.3845115,-13.628732,0
1407,-1.4187534,20.328909,-5.809886,0
1408,-19.717321,-1.5071701,10.969613,0
1409,-0.5563085,-0.25970227,-22.663048,0
1410,7.912232,6.0342283,4.1093397,0
1411,12.943495,-0.8147065,-4.6845207,0
1412,2.8974001,4.428391,-21.66651,0
1413,-18.984945,6.987291,0.24881275,0
1414,-17.102997,3.070979,-6.6678324,0
1415,21.917418,4.9792833,-0.9944522,0
1416,-2.3526635,15.31456,-1.9820197,0
1417,7.501807,8.365347,0.6578189,0
1418,-4.1549687,-9.0930805,-12.483267,0
1419,24.270203,4.9032097,0.08635059,0
1420,12.244562,1.8355771,14.9012985,0
1421,-17.806273,-3.2788684,5.4892893,0
1422,-2.4939876,-10.096003,22.34614,0
1423,6.039842,-4.02018,-21.573381,0
1424,-19.244501,-12.466828,-7.1432962,0
1425,0.13785629,-5.887941,12.823472,0
1426,-17.884846,-7.5804825,-5.3182297,0
1427,-7.5310035,-7.162375,-12.319327,0
1428,-4.5234947,11.433621,0.20523503,0
1429,-4.590362,6.2085557,-6.583161,0
1430,-21.129469,-2.407271,8.838566,0
1431,-10.365097,3.7058892,14.73339,0
1432,-18.253817,-3.5976794,11.316727,0
1433,20.154774,-2.6894674,-4.5061812,0
1434,9.681132,1.0342231,9.786456,0
1435,-21.154402,2.6160023,-4.000117,0
1436,2.2980125,-8.726732,-5.341777,0
1437,19.602076,1.6869353,-5.731364,0
1438,-4.484763,-13.459858,-14.870713,0
1439,19.77887,2.8809724,-3.9004025,0
1440,26.093182,3.4493692,-1.3443877,0
1441,-9.858138,16.27451,0.5868697,0
1442,-20.186737,-13.458458,-5.3100543,0
1443,27.017172,2.25919,-2.750704,0
1444,-10.41029,-13.839454,0.64445084,0
1445,-5.058148,11.841724,-12.490917,0
1446,1.8800898,7.8719354,15.53241,0
1447,-3.8887165,16.196093,-2.390636,0
1448,-5.736807,11.838496,-1.144068,0
1449,-7.6868577,-15.190766,-1.1164993,0
1450,-20.512796,-13.459908,-4.1307197,0
1451,-4.560102,17.944021,-0.30709928,0
1452,-2.3068442,15.80544,0.8653148,0
1453,0.7865061,6.0250387,13.119482,0
1454,-6.23802,-9.385681,-14.315326,0
1455,-16.89008,-3.1529553,8.040945,0
1456,21.011652,-0.51426286,-1.8825839,0
1457,-5.4202166,-4.223923,-4.5361605,0
1458,5.502895,7.01544,-13.350649,0
1459,-10.176729,3.9675372,11.496945,0
1460,19.419209,-4.9293222,-6.6892514,0
1461,-7.8060484,-11.942808,0.90091926,0
1462,-1.8172781,4.24277,-6.336432,0
1463,-3.7229183,-14.22672,14.585207,0
1464,-14.10676,-0.3587383,6.4077315,0
1465,-12.450884,-11.541029,6.1664124,0
1466,1.4328649,1.8193232,-21.967228,0
1467,-17.184671,-3.4562771,9.385928,0
1468,-4.3324637,-10.493395,-8.907277,0
1469,-12.513703,-11.933646,8.683024,0
1470,3.7227085,-22.798244,6.3747935,0
1471,-17.43917,-3.6459918,5.198218,0
1472,6.1563716,0.7860138,-20.050953,0
1473,5.693824,-2.5835423,-19.312996,0
1474,2.5139644,1.9326038,6.487166,0
1475,-8.267114,-7.7860465,-12.59765,0
1476,6.257202,10.641916,1.3819613,0
1477,-5.154268,-6.6205297,3.7850032,0
1478,-4.2241306,-11.593345,-14.880507,0
1479,-5.2971845,10.5648985,-0.66761184,0
1480,10.618814,2.7326474,3.7445977,0
1481,-8.69163,6.61835,12.836079,0
1482,3.628262,9.015673,16.365416,0
1483,-8.45918,8.734765,-17.60134,0
1484,-18.408348,-7.72239,-4.6428733,0
1485,5.230444,1.5805959,-22.294228,0
1486,-16.961725,-3.2584386,12.179619,0
1487,-18.369211,1.1445535,-13.141187,0
1488,1.3365299,-1.6384916,28.760952,0
1489,-5.983772,17.006245,9.666466,0
1490,8.520284,4.1855955,-11.443394,0
1491,-1.0347806,-1.4028491,-22.12274,0
1492,-7.7126703,-15.140321,-0.95111346,0
1493,-20.769674,-0.75555855,13.023868,0
1494,-4.039175,0.97076946,-7.739105,0
1495,-1.3862045,14.260723,-0.8420216,0
1496,4.548251,5.560747,18.581274,0
1497,-1.4597226,-11.55893,-8.404881,0
1498,-2.5482333,2.6976957,-8.239922,0
1499,-18.556576,-7.731498,-3.5035748,0
1500,2.573516,21.964973,-5.029348,0
1501,-1.4697405,16.621164,5.490696,0
1502,-7.7965055,-14.918816,-0.095951244,0
1503,-19.87966,0.7583701,-12.802476,0
1504,22.283287,-7.217535,-5.5845838,0
1505,0.8592359,-19.97872,-9.42838,0
1506,-19.390663,7.216987,0.55208784,0
1507,-11.891066,6.7647734,11.174697,0
1508,1.4585574,-17.239265,-9.729943,0
1509,14.244281,-2.631764,12.229785,0
1510,0.94712853,-16.529388,16.144053,0
1511,-22.591997,6.087973,-3.1526225,0
1512,-11.999455,-10.976282,-0.7119334,0
1513,-4.8780217,-3.3805125,-3.8373628,0
1514,-7.6821756,2.6025171,12.996296,0
1515,-10.79413,3.6069582,14.75464,0
1516,5.3827863,-4.852324,-21.159649,0
1517,10.584697,-11.787512,-2.2298806,0
1518,-3.5117502,-15.475496,-0.24206553,0
1519,-8.258122,-15.456362,-0.5460167,0
1520,2.0857172,-17.508305,-10.205701,0
1521,24.556046,3.8790448,-2.791909,0
1522,21.209652,-1.8735224,-5.081948,0
1523,0.69365525,-11.462808,14.598967,0
1524,-6.170766,-9.449941,-14.235588,0
1525,3.2656927,-21.961037,5.8761773,0
1526,-20.917599,1.3374628,-6.1083584,0
1527,-21.221102,5.4851227,-1.093231,0
1528,0.20147578,10.8768635,16.514467,0
1529,2.5630374,1.9722615,9.797872,0
1530,13.146555,12.276774,3.831731,0
1531,5.866931,7.871613,-18.075165,0
1532,-3.1689587,16.181673,6.9419527,0
1533,2.7633321,2.98417,7.598302,0
1534,-3.6613665,10.1167555,3.0579188,0
1535,2.3921838,3.2665212,8.209236,0
1536,-18.392288,-10.371655,-1.1209689,0
1537,12.860384,12.37596,3.790583,0
1538,-3.243562,20.959929,1.384409,0
1539,22.78541,5.6019244,0.35122642,0
1540,-7.181608,10.28433,3.9725208,0
1541,10.698333,12.623521,2.6497316,0
1542,18.414423,4.557452,-3.9012966,0
1543,0.25434828,-2.0919278,-23.90529,0
1544,-10.462425,15.616255,2.7275715,0
1545,-1.2369403,-15.261855,13.453586,0
1546,-1.5619087,-1.3607332,-23.111683,0
1547,-17.906958,5.3152475,-7.117549,0
1548,-5.0913596,10.144155,-17.774017,0
1549,21.472813,0.8113973,-3.4232934,0
1550,3.3775291,-8.683028,13.1002,0
1551,19.564928,5.4319515,-5.9802494,0
1552,23.537172,1.8052293,-0.92146945,0
1553,3.1383016,-7.485782,-4.5748224,0
1554,10.080956,-3.4529963,-16.718208,0
1555,-20.698254,-1.6468531,10.253228,0
1556,-6.460497,0.5516613,-6.806668,0
1557,13.294783,1.5998926,1.6022214,0
1558,-10.23608,6.693016,-14.950731,0
1559,-2.858602,16.1856,7.8303,0
1560,-7.999538,-12.349081,1.0877038,0
1561,-18.117922,2.408364,-13.918753,0
1562,12.399403,-0.92195517,-17.425213,0
1563,-4.001007,-15.042768,-14.193301,0
1564,-2.7509165,17.003084,6.79382,0
1565,-7.5155997,6.964374,-18.77749,0
1566,-19.592562,7.03801,0.51373357,0
1567,-3.6515722,-15.728531,0.2567087,0
1568,14.335724,12.66701,6.8244185,0
1569,12.92039,0.914429,13.826185,0
1570,-5.7301145,-7.483506,15.217486,0
1571,-9.990786,21.110018,2.824542,0
1572,-21.887314,0.95612115,9.422846,0
1573,-0.14023387,-11.805635,16.04098,0
1574,-8.723606,15.567162,5.7065077,0
1575,-2.2099226,-10.741452,4.147793,0
1576,-10.955532,15.220529,4.5142846,0
1577,5.3715296,-4.553663,-21.19871,0
1578,-0.0682511,-11.933834,-14.643316,0
1579,-8.535665,0.058596294,-3.744041,0
1580,-7.215136,-12.101662,-13.083305,0
1581,-0.3003877,15.796408,-3.5405648,0
1582,-5.627755,-15.485751,4.5202103,0
1583,2.9757843,9.528546,16.975725,0
1584,10.914535,7.3932137,12.643294,0
1585,22.741955,-2.153554,-8.28791,0
1586,-0.5909357,10.572792,17.111696,0
1587,-20.12948,-2.5341525,11.50831,0
1588,11.095934,2.4891555,-19.325327,0
1589,-6.5887294,-5.74972,3.193203,0
1590,-0.9763789,-3.262805,25.723755,0
1591,1.9843845,15.055436,-1.720527,0
1592,-3.195502,14.837075,-3.2892954,0
1593,19.126923,5.746159,-5.0523753,0
1594,-5.364823,-15.774893,-14.477934,0
1595,19.512638,0.15333323,0.3465367,0
1596,-4.6711874,-6.4969606,-5.740442,0
1597,-1.5643426,-5.57862,26.026724,0
1598,14.314897,-1.0510668,-5.8837137,0
1599,-11.938266,19.420547,8.072212,0
1600,-17.186375,-2.6772327,12.8914585,0
1601,-3.5746968,-15.621687,0.20832223,0
1602,-11.403245,6.1159925,12.034097,0
1603,8.4517,-2.4055414,10.610284,0
1604,9.108178,8.974271,5.3306518,0
1605,-7.834529,16.573635,11.546855,0
1606,-3.2993562,-2.131587,-5.2059746,0
1607,4.776321,1.8376484,-22.249748,0
1608,25.411726,5.159938,-1.5465468,0
1609,-17.773718,-7.4517603,-7.2647734,0
1610,-9.584477,-10.56603,8.260852,0
1611,-22.31031,2.8514588,-1.787342,0
1612,9.375723,-22.736368,2.3659062,0
1613,-5.6458373,-4.5270286,15.302942,0
1614,1.7050394,-1.2624651,29.572372,0
1615,9.781244,-13.621203,-4.621767,0
1616,22.39772,-7.1939754,-5.5544066,0
1617,7.3104324,-4.869655,-21.326391,0
1618,21.196842,-8.817642,-2.84387,0
1619,-0.82898986,-6.490511,24.690153,0
1620,-9.533791,4.4511976,14.914055,0
1621,5.3951006,6.3361917,17.50135,0
1622,5.330944,-4.714461,17.150776,0
1623,-5.854444,-12.733217,0.2324698,0
1624,21.177744,4.8567257,-6.063787,0
1625,17.195559,-3.7675447,-3.9806147,0
1626,3.6011455,3.5282533,3.9572296,0
1627,7.967904,3.324986,-19.395813,0
1628,-18.218748,5.6346693,-6.811921,0
1629,3.9525359,-5.113812,15.240224,0
1630,-11.388289,21.526522,3.521209,0
1631,-1.8407974,-10.370956,15.77134,0
1632,-20.801039,-14.288476,-5.1896696,0
1633,-6.9437537,10.534792,-16.46158,0
1634,26.861868,3.5784361,-1.9522237,0
1635,2.646506,7.8803368,20.093538,0
1636,17.426975,4.321409,-5.268507,0
1637,11.1571455,2.0592353,10.371753,0
1638,10.316302,-13.100345,-4.9898577,0
1639,-6.136092,19.642233,4.230014,0
1640,-15.474333,2.0304995,-2.2640219,0
1641,-4.3653555,-8.502804,4.810227,0
1642,2.1920722,-18.404427,-9.0959015,0
1643,-4.808852,-14.085982,-13.647317,0
1644,0.80709195,-7.8405094,16.816994,0
1645,-1.2465308,-8.94949,12.822348,0
1646,-21.755405,2.4879217,-2.7605534,0
1647,0.03839589,-5.940912,26.041393,0
1648,-6.5530157,-0.8932687,-3.8674057,0
1649,-0.68540615,-12.66225,17.740108,0
1650,8.807019,3.0656817,-19.302216,0
1651,-0.38446444,21.30147,-3.1411245,0
1652,22.277456,-6.8194876,-2.545078,0
1653,-7.103592,-8.235011,-13.337971,0
1654,-21.178566,1.9555748,-6.0650344,0
1655,-3.7417314,7.965633,3.6983693,0
1656,19.751831,-2.5624576,-3.5707266,0
1657,-4.238872,-15.2819395,-16.438215,0
1658,11.151156,1.7188605,-19.4336,0
1659,13.487809,-1.7664602,-6.0812106,0
1660,-2.681902,-11.224067,5.182022,0
1661,10.979312,-1.838858,10.133943,0
1662,-8.083717,5.265296,14.866924,0
1663,10.231561,5.3628135,5.437369,0
1664,11.348743,5.7776003,6.2758183,0
1665,0.17048857,13.56772,-2.9755204,0
1666,0.51327455,-8.541734,26.88212,0
1667,-3.1284883,9.651243,1.1388793,0
1668,-18.879381,-13.38374,-6.19409,0
1669,21.002579,-7.368875,-2.6191893,0
1670,-18.473469,6.957146,0.38327533,0
1671,14.48987,-3.0283923,13.831799,0
1672,-7.8048677,-12.041452,5.7383614,0
1673,7.68959,9.3926735,1.4445393,0
1674,11.677621,-4.082013,8.300638,0
1675,6.0192385,0.5849912,-21.889006,0
1676,24.306562,4.7564387,0.03813584,0
1677,10.608315,2.48725,9.881068,0
1678,13.928227,3.945087,2.718176,0
1679,8.682989,9.552236,-15.79291,0
1680,16.987509,-6.349889,-4.6940684,0
1681,13.756225,-3.6087725,-6.2188554,0
1682,23.908426,-3.4737482,-5.0328493,0
1683,-8.768464,-12.591354,5.273672,0
1684,-18.166399,-3.6362598,8.439493,0
1685,12.327382,9.208912,10.156266,0
1686,-2.1421638,-9.038967,23.585587,0
1687,14.721897,9.407328,7.9400997,0
1688,9.899815,8.16686,11.005724,0
1689,-1.7521383,24.478357,-1.1259884,0
1690,-4.0068502,-15.470126,-16.434916,0
1691,23.98611,3.875741,-3.4906843,0
1692,11.590997,7.1060576,1.1820438,0
1693,1.609319,-4.9407372,14.738792,0
1694,3.3519728,9.122584,16.634079,0
1695,-0.016014088,-19.888086,-10.6889515,0
1696,4.60065,6.0885425,19.157944,0
1697,-4.4753933,-8.715979,-13.077622,0
1698,-5.6952715,-6.183133,12.771018,0
1699,-9.380301,5.2875414,11.916244,0
1700,20.135086,-7.8897676,-5.026944,0
1701,-4.116421,10.699967,-16.771982,0
1702,-5.650221,12.279956,-13.314603,0
1703,2.1689136,14.825435,-4.1478796,0
1704,-4.9635954,-4.9106245,-4.8541274,0
1705,-2.0600452,-9.147952,12.614258,0
1706,-8.328013,6.0912366,12.730008,0
1707,1.4683111,-4.25356,13.804102,0
1708,-22.119362,1.3156986,9.841853,0
1709,4.477018,-12.839274,-11.479791,0
1710,-8.674572,-8.2345915,-14.000249,0
1711,4.9452424,7.06132,-17.919209,0
1712,8.279032,-22.239834,4.2541494,0
1713,4.692728,-4.828834,16.85092,0
1714,-16.479975,-4.037114,4.9898124,0
1715,11.390364,3.1255023,13.663616,0
1716,-9.264823,18.910847,12.483898,0
1717,9.526806,7.633853,4.7154536,0
1718,-17.946072,3.877674,-4.9044547,0
1719,1.2847608,-18.741455,-8.202547,0
1720,-9.614204,-11.834928,8.704407,0
1721,-11.7930565,-13.803116,7.7251225,0
1722,13.637634,2.8641825,1.1342624,0
1723,1.6009812,5.569812,13.427956,0
1724,-7.1921706,3.5567424,-13.489581,0
1725,-8.2314625,-8.008756,-12.87944,0
1726,4.1369185,-4.8104215,17.63266,0
1727,-10.884907,5.559618,13.668528,0
1728,-8.797388,7.7488437,-14.558476,0
1729,-4.4932117,21.589937,0.21609849,0
1730,-1.2471427,-2.6250145,-22.429922,0
1731,1.064824,-16.79692,13.690296,0
1732,2.3546708,-8.620526,-5.388431,0
1733,1.5629054,18.530376,4.0115666,0
1734,-5.438669,1.7756646,-8.281042,0
1735,-0.8461131,-13.056601,-9.325502,0
1736,12.97175,15.00197,4.281401,0
1737,-19.795135,0.59867704,-12.2452545,0
1738,-10.85102,16.599737,3.8108113,0
1739,2.0175807,-3.7854095,18.338747,0
1740,9.970951,-1.2096283,-17.168362,0
1741,8.429763,9.403972,6.583312,0
1742,-1.4476231,14.117919,-5.2677045,0
1743,19.297895,5.610915,-5.436219,0
1744,-8.515352,-1.6652579,-3.2094476,0
1745,19.965548,1.3987473,-1.4414793,0
1746,0.05415588,-3.1397805,-21.81163,0
1747,10.057348,-14.053829,-4.578849,0
1748,8.697297,0.5477711,-14.632514,0
1749,10.81565,10.990099,9.480152,0
1750,15.757797,-2.8820553,8.790344,0
1751,11.649968,-1.7651017,9.541611,0
1752,-19.509985,2.352792,-15.842476,0
1753,24.298704,-3.4685495,-5.5001054,0
1754,-9.185752,2.6246266,13.518991,0
1755,16.395685,-0.699964,12.402137,0
1756,-3.8258896,9.051542,0.71856844,0
1757,19.984943,-8.256041,-5.187796,0
1758,-19.089748,-3.8044238,7.604741,0
1759,-8.156463,12.107569,2.8075082,0
1760,25.111038,-0.19873022,-3.7390826,0
1761,21.721155,-2.4042432,-2.8269167,0
1762,4.285676,-6.320439,15.817719,0
1763,-4.6385007,-0.68816465,-4.0666537,0
1764,5.379121,6.872944,18.471495,0
1765,-22.01469,-0.6802719,9.5712595,0
1766,-7.0234075,-7.2224493,-12.211168,0
1767,-19.011166,-0.6718625,11.814254,0
1768,-0.75619537,-17.027033,15.835771,0
1769,-21.18142,5.2725983,-6.7004046,0
1770,1.1584661,21.340963,-6.193419,0
1771,9.096343,9.170957,1.8108063,0
1772,4.2534447,-12.485081,-11.40474,0
1773,-2.4521837,5.493725,-7.8563037,0
1774,-15.379301,-12.140932,-2.6787617,0
1775,7.105279,9.008238,-11.844781,0
1776,5.048998,8.452973,-12.182724,0
1777,-18.45144,-3.855707,8.035599,0
1778,2.9416027,4.543695,-21.845242,0
1779,-4.2268047,-2.4297192,-2.7916548,0
1780,5.86554,7.8970866,-17.73951,0
1781,8.680526,7.8510475,8.7069845,0
1782,-3.9517193,8.023141,5.826012,0
1783,-5.5558233,12.446092,-13.444924,0
1784,13.017055,0.23064359,15.947442,0
1785,-22.665977,5.890818,-1.4771531,0
1786,15.756049,-0.75071764,8.337276,0
1787,-4.6426134,-1.770155,-5.1673098,0
1788,-10.375998,6.7017927,11.136953,0
1789,-4.7104893,-9.285937,16.399666,0
1790,5.9250293,-4.614267,-21.311037,0
1791,-7.3662925,6.6029124,-18.706045,0
1792,-7.9930353,-12.688445,5.840618,0
1793,-9.921856,15.008116,5.278243,0
1794,-20.870611,-2.7674603,8.763946,0
1795,-1.2214047,-11.530861,-6.993932,0
1796,3.6020505,-13.164298,-12.129566,0
1797,-4.070708,-14.301935,13.756803,0
1798,1.8122207,3.1840858,8.085366,0
1799,19.376757,-8.977214,-4.6169887,0
1800,-4.3394423,-2.3099334,-2.524109,0
1801,6.3283343,-18.45958,6.387505,0
1802,-4.922268,3.0293603,-6.77984,0
1803,19.108126,5.723377,-5.5534163,0
1804,8.493279,-4.9343057,-18.308922,0
1805,-7.761964,19.87174,10.066186,0
1806,-2.8662663,-9.683894,21.013628,0
1807,-2.064322,-15.490446,13.9809065,0
1808,0.7237918,-8.253341,26.605053,0
1809,-8.29282,-0.725057,-3.1894588,0
1810,-22.645115,5.943319,-0.31352338,0
1811,4.850094,-5.0757575,17.278389,0
1812,4.201158,-5.914224,15.369509,0
1813,7.374645,9.775592,-12.23191,0
1814,13.492626,-11.745992,-1.5842853,0
1815,26.448502,4.0490723,-0.8915045,0
1816,14.349853,-5.189576,-6.1423483,0
1817,0.64123416,-19.943407,-9.117043,0
1818,5.126213,-5.6725564,-21.41499,0
1819,-7.48893,16.375444,3.9974043,0
1820,-4.3139715,-14.450687,13.385742,0
1821,-4.7950463,5.5576787,-6.3730216,0
1822,-7.437644,-10.090374,7.641954,0
1823,-2.0048542,13.480777,3.1059391,0
1824,1.09334,-6.9535346,28.863539,0
1825,-1.6849922,16.705433,3.150853,0
1826,-8.454264,-0.9187538,-3.2103844,0
1827,2.9853425,2.79626,7.7743897,0
1828,7.1437235,-5.22543,-21.395454,0
1829,14.157815,-1.4273459,14.464281,0
1830,-4.5553603,-0.74794495,-6.8133454,0
1831,-18.541681,-12.135418,-3.6209147,0
1832,1.7650216,18.700262,3.756801,0
1833,-15.583765,-0.8052521,7.886544,0
1834,10.047199,-20.185705,5.17585,0
1835,-21.176952,2.1764164,-3.1283374,0
1836,-5.6302824,-7.116196,14.592997,0
1837,2.0398464,3.1740851,5.2622256,0
1838,-0.049274325,22.994152,-4.0210266,0
1839,13.496586,0.53233755,-19.306225,0
1840,2.9070287,-7.6946244,-5.4023666,0
1841,-7.9258137,3.4460278,-16.163105,0
1842,8.039833,6.206254,-13.725646,0
1843,12.7858515,-3.8944166,-6.066003,0
1844,-9.566102,-10.69192,7.441567,0
1845,-11.464237,-10.933637,5.65545,0
1846,-7.8401585,6.072573,-18.730812,0
1847,-1.9205172,23.624903,-0.80688137,0
1848,4.2570114,-14.051778,-10.053576,0
1849,-5.5507965,11.54177,-12.201888,0
1850,-5.156525,22.149431,-1.5296477,0
1851,-7.987525,-0.15170914,-3.6159358,0
1852,2.4388733,-15.957372,-12.954468,0
1853,0.7235756,6.574577,13.59518,0
1854,-4.332672,22.46402,-2.1729774,0
1855,1.6196781,18.625557,3.9539428,0
1856,-0.1663265,9.738156,16.0041,0
1857,-2.9148257,15.022832,0.008199306,0
1858,-6.5965033,-11.842774,-17.885342,0
1859,3.6775293,4.606897,18.384645,0
1860,20.535423,-2.3047323,-4.7791533,0
1861,6.9979525,6.221525,4.329831,0
1862,-19.582499,1.3482454,-12.312494,0
1863,-19.073866,-10.0407715,0.46895826,0
1864,12.898929,11.570393,6.240984,0
1865,0.5615161,15.802601,0.8135688,0
1866,-9.574109,6.2888346,-13.46707,0
1867,-10.029388,19.263279,8.917294,0
1868,3.4708416,6.2454824,20.831497,0
1869,-13.213335,-12.306349,7.756424,0
1870,14.471107,9.251783,7.0201817,0
1871,4.9716883,-3.8713448,-18.880014,0
1872,-0.6090181,22.174093,-3.7066398,0
1873,-3.9013543,8.195022,4.867142,0
1874,13.941215,-1.4349866,15.870873,0
1875,-18.411179,2.72887,-14.259577,0
1876,-4.343104,10.202295,-1.3034058,0
1877,-20.020508,-12.20742,-5.086726,0
1878,-2.907726,-18.514631,-11.099775,0
1879,12.641897,-0.098142534,-16.575686,0
1880,0.68054515,6.2404695,13.394149,0
1881,21.590666,-3.4982193,-1.8615681,0
1882,12.496142,15.039648,5.1055355,0
1883,9.157127,-1.4716245,9.251538,0
1884,21.860762,5.0688953,-1.9169886,0
1885,10.153279,-19.724314,3.9790862,0
1886,-7.95026,-15.905359,-0.6690598,0
1887,0.953309,-19.801634,-13.362338,0
1888,-10.764986,-10.579814,1.9251426,0
1889,-1.4955149,-9.52755,-7.55624,0
1890,0.47219247,9.606411,18.802797,0
1891,11.856357,-13.504546,-1.8404626,0
1892,4.00762,3.234793,5.1118975,0
