,tsne_feature_1,tsne_feature_2,labels
906,0.74859804,-63.35846,0
907,21.868622,49.888027,0
908,-40.950134,-25.941633,0
909,-11.312941,-72.19249,0
910,-20.19593,10.997681,0
911,27.79419,-65.07819,0
912,-29.255022,2.1013045,0
913,-51.39288,41.83353,0
914,8.486016,10.371281,0
915,-29.050722,3.0561087,0
916,29.89998,-24.839949,0
917,48.443436,28.487309,0
918,-6.1133876,-75.39696,0
919,19.304924,75.00849,0
920,-9.514047,43.66498,0
921,-51.53678,39.583637,0
922,-24.298193,78.53179,0
923,-51.351192,-57.68554,0
924,-4.1099863,-3.9443948,0
925,-18.722418,77.337875,0
926,80.108734,-11.916213,0
927,44.275627,36.49182,0
928,-55.955334,8.111874,0
929,-51.038242,-52.097584,0
930,42.225834,-3.9055896,0
931,58.306316,25.192339,0
932,-23.18907,-18.915165,0
933,-12.80595,-4.523244,0
934,0.51276773,9.361904,0
935,56.004517,25.527557,0
936,-4.684253,54.002373,0
937,81.16266,-6.9187174,0
938,-33.24265,-21.217213,0
939,82.1481,-6.669259,0
940,2.0683036,0.89517903,0
941,24.485119,23.361946,0
942,-45.54704,-52.384586,0
943,-6.8668337,4.3515043,0
944,-68.88956,10.337773,0
945,11.16978,-66.04794,0
946,9.936113,-33.901943,0
947,12.036347,6.1395807,0
948,-1.2871122,23.503807,0
949,18.268396,-55.398003,0
950,24.069468,57.221455,0
951,54.056347,-42.196625,0
952,1.3385429,60.192078,0
953,58.46412,-41.675636,0
954,73.49398,-3.766754,0
955,71.64079,28.121552,0
956,-9.688249,63.140568,0
957,-18.993826,77.87056,0
958,70.690155,27.180717,0
959,21.161493,45.784416,0
960,20.440199,54.674168,0
961,-23.313566,74.08212,0
962,81.60292,-9.770369,0
963,-39.589993,-18.602167,0
964,-83.02015,-6.440585,0
965,25.440876,53.884598,0
966,-7.9610133,54.55663,0
967,70.237625,-13.259643,0
968,25.437023,-61.83627,0
969,-38.100204,-19.260252,0
970,-59.971745,-39.889412,0
971,-54.765984,-55.63057,0
972,-4.8517203,58.02124,0
973,-27.140615,-32.202393,0
974,-27.556742,74.14511,0
975,2.6280332,-50.076054,0
976,56.73671,2.738489,0
977,-21.91166,71.69646,0
978,10.072646,-57.338306,0
979,66.75925,-13.820111,0
980,-57.93457,37.38431,0
981,19.512201,-54.938656,0
982,52.76366,-37.72886,0
983,22.608519,21.52286,0
984,62.578835,23.93399,0
985,7.140506,-6.259278,0
986,-50.468887,45.061436,0
987,-5.7164974,-66.85303,0
988,81.24469,-8.889143,0
989,43.151978,34.6365,0
990,-60.912045,-37.9247,0
991,42.337772,35.793976,0
992,-37.139202,-57.515194,0
993,42.515385,-25.815954,0
994,-5.7727656,-28.696297,0
995,18.858818,80.703865,0
996,54.234043,-41.965164,0
997,29.660883,-12.477187,0
998,-21.96329,48.525692,0
999,60.09905,-40.821083,0
1000,-83.31083,-6.6954765,0
1001,57.435104,28.896254,0
1002,-42.405624,-61.98181,0
1003,-6.2001657,11.645648,0
1004,55.988007,3.1916869,0
1005,3.271532,58.08773,0
1006,-57.015938,36.597668,0
1007,-1.7368004,-56.325005,0
1008,-11.931898,-75.57305,0
1009,17.88148,72.886925,0
1010,60.157215,28.923407,0
1011,44.746136,-4.2664022,0
1012,-24.213518,68.29626,0
1013,-68.427414,10.567605,0
1014,-35.152805,27.501444,0
1015,23.706116,49.11703,0
1016,-12.999882,13.119129,0
1017,23.582224,-12.142718,0
1018,-2.7577116,-76.31507,0
1019,-10.876283,-2.5333536,0
1020,-18.968782,49.70441,0
1021,-25.759796,30.017494,0
1022,71.611755,-15.010948,0
1023,-27.050272,32.36971,0
1024,56.95997,24.812584,0
1025,-21.746136,12.192161,0
1026,0.96922493,-67.229996,0
1027,27.859118,-64.03128,0
1028,-2.6454623,1.113437,0
1029,23.984571,-13.128686,0
1030,36.026093,-1.0824841,0
1031,-81.18621,6.2716594,0
1032,-18.933578,75.012436,0
1033,18.096523,51.325386,0
1034,68.39556,33.415203,0
1035,50.113476,30.216425,0
1036,-5.837218,1.5200037,0
1037,71.094955,-11.610056,0
1038,1.2489253,-4.104454,0
1039,-25.49841,-36.519012,0
1040,-13.578918,-74.26379,0
1041,-8.849706,-24.300161,0
1042,-0.1380719,47.99854,0
1043,-24.437687,1.4402537,0
1044,-29.036139,32.881058,0
1045,-26.44264,-37.514793,0
1046,42.544125,34.429226,0
1047,-55.89222,39.85951,0
1048,-44.403778,-51.186573,0
1049,-7.5752773,55.33398,0
1050,69.89262,32.494896,0
1051,73.679695,-13.909512,0
1052,0.34456125,-62.705547,0
1053,-10.605865,-6.4807615,0
1054,-0.85891396,45.796288,0
1055,31.913635,-10.794188,0
1056,21.042257,75.25403,0
1057,-2.0155904,8.412001,0
1058,-79.98922,5.72252,0
1059,44.71149,-3.607472,0
1060,-36.861485,-17.931099,0
1061,9.244042,-32.38388,0
1062,-55.949547,-38.37361,0
1063,-42.44807,-22.646471,0
1064,44.79223,38.780437,0
1065,26.025211,25.183985,0
1066,-37.181942,-26.126562,0
1067,-61.60314,-39.34933,0
1068,-5.772161,-77.31681,0
1069,59.402798,-45.088257,0
1070,12.195233,-40.126064,0
1071,7.9033003,-36.25362,0
1072,-8.785685,-28.423,0
1073,9.282253,0.61802846,0
1074,17.103745,76.50234,0
1075,-79.17858,5.2566867,0
1076,71.87777,-11.491369,0
1077,-59.62543,11.407615,0
1078,21.184095,54.40186,0
1079,-8.904291,-24.429642,0
1080,-1.1310431,1.027917,0
1081,-17.28164,14.309184,0
1082,-6.847535,-28.836496,0
1083,5.0015273,-72.434586,0
1084,12.603861,-59.706608,0
1085,-11.054232,-9.500057,0
1086,-25.854725,-30.342455,0
1087,-33.130325,-20.26475,0
1088,-30.842594,-32.137295,0
1089,-22.629705,-34.299667,0
1090,19.694708,48.04264,0
1091,-23.81801,15.560992,0
1092,40.31766,22.20447,0
1093,-60.407963,37.671673,0
1094,-42.230877,-23.177496,0
1095,69.051704,-10.08113,0
1096,39.249264,-20.03429,0
1097,41.796104,21.5952,0
1098,-6.6437597,-78.76852,0
1099,40.88723,34.494843,0
1100,-10.607858,-0.41580686,0
1101,21.170055,85.45253,0
1102,-33.003567,-15.077602,0
1103,-20.267515,12.242809,0
1104,48.36401,1.1369839,0
1105,23.150814,23.779194,0
1106,-53.85336,-4.139579,0
1107,-5.828339,58.728775,0
1108,25.151001,27.553785,0
1109,-8.659165,49.90129,0
1110,-2.7657244,-62.26206,0
1111,-36.747044,-17.799574,0
1112,45.01182,-21.459642,0
1113,12.990841,-35.951286,0
1114,-54.592567,-0.37802756,0
1115,24.22872,73.85439,0
1116,-61.130024,7.691182,0
1117,-16.891779,-0.07981226,0
1118,12.686468,-35.481888,0
1119,43.153282,35.66971,0
1120,4.8839464,-6.3810368,0
1121,-12.785634,-4.202236,0
1122,77.72236,-11.492152,0
1123,16.157997,78.193245,0
1124,21.943804,73.03275,0
1125,-56.860558,-6.549862,0
1126,-15.427643,13.5265465,0
1127,17.911114,-49.63479,0
1128,24.96505,25.752481,0
1129,4.986698,-53.03908,0
1130,50.99468,36.452118,0
1131,9.918262,-33.515003,0
1132,56.756004,-40.21808,0
1133,24.640635,-60.3461,0
1134,58.679295,-40.63516,0
1135,-23.745857,15.022503,0
1136,26.377913,26.5904,0
1137,17.790707,83.41747,0
1138,-10.862894,10.435593,0
1139,13.052986,-52.027668,0
1140,16.619537,-60.970448,0
1141,41.083633,-24.489893,0
1142,29.721975,-60.233913,0
1143,62.949806,-35.352013,0
1144,-37.102325,-28.489824,0
1145,-22.139194,76.8978,0
1146,44.32689,34.04699,0
1147,30.764395,-9.014303,0
1148,50.691074,35.36956,0
1149,-26.461164,30.187765,0
1150,13.627396,-51.61583,0
1151,-66.293816,15.639282,0
1152,34.430897,-7.1586776,0
1153,57.283386,4.76663,0
1154,-4.5616016,54.174843,0
1155,56.17536,-40.931034,0
1156,12.213529,7.858883,0
1157,-11.28916,7.677741,0
1158,12.527639,-38.544605,0
1159,-51.93391,42.33905,0
1160,-27.229855,34.883835,0
1161,-66.75685,9.75847,0
1162,41.097004,-26.310331,0
1163,1.599812,-7.477672,0
1164,-26.607397,-2.192386,0
1165,4.5151067,-53.051003,0
1166,-73.80504,-1.7741413,0
1167,-2.7143662,44.167892,0
1168,-8.476898,-5.8816,0
1169,34.004128,-5.7580724,0
1170,27.46692,-65.606,0
1171,-24.056557,-19.03364,0
1172,-40.028736,-24.929667,0
1173,10.53595,-33.99089,0
1174,-52.356342,44.529957,0
1175,-26.393848,28.029633,0
1176,-25.076647,-22.216263,0
1177,20.877382,47.227577,0
1178,9.194087,-37.94148,0
1179,26.557198,-61.094627,0
1180,0.47709933,-62.73351,0
1181,-14.321783,55.083427,0
1182,-50.43073,42.504898,0
1183,-80.2058,-7.595444,0
1184,-4.5247893,-3.1444094,0
1185,-27.366472,75.590675,0
1186,23.766516,22.65893,0
1187,30.427383,20.344744,0
1188,-83.637695,-6.4162803,0
1189,-62.073036,-39.91196,0
1190,-5.8008986,49.54606,0
1191,62.689003,26.809208,0
1192,-38.35347,-18.528898,0
1193,-44.80965,-62.926258,0
1194,-21.74301,68.64926,0
1195,-30.225025,-24.583174,0
1196,-0.5107747,4.4458,0
1197,-25.95237,-37.578075,0
1198,-45.872314,-59.63131,0
1199,-84.66006,-5.6622434,0
1200,-5.817399,26.439087,0
1201,69.777695,29.313614,0
1202,48.71674,-6.322705,0
1203,29.422703,54.14272,0
1204,-2.499506,55.88088,0
1205,28.817076,-58.350163,0
1206,-19.2275,71.19264,0
1207,-2.6244776,26.821716,0
1208,18.520445,-54.151455,0
1209,41.844917,-21.685938,0
1210,-25.519957,9.91494,0
1211,15.754362,-62.135784,0
1212,-32.86743,-21.710426,0
1213,-50.863632,-1.634119,0
1214,44.907513,-5.0488267,0
1215,0.40360257,12.057509,0
1216,50.69945,39.077744,0
1217,-23.954308,-34.94489,0
1218,62.15452,-40.495575,0
1219,-13.674184,43.462154,0
1220,-35.799706,-17.490944,0
1221,19.847673,47.35535,0
1222,57.403564,-45.028954,0
1223,60.582085,-35.38164,0
1224,69.22402,32.934837,0
1225,-67.811615,6.2159047,0
1226,50.073166,40.645103,0
1227,62.22212,36.603756,0
1228,5.755709,-29.388565,0
1229,30.029816,-18.76036,0
1230,-11.245278,-9.463598,0
1231,61.597145,-39.462475,0
1232,71.651855,-13.813045,0
1233,2.3322148,-34.11573,0
1234,60.359276,4.3706517,0
1235,34.006264,-20.984957,0
1236,58.464096,1.8708576,0
1237,-5.542292,-26.469507,0
1238,-24.474478,-36.279026,0
1239,-28.315762,-24.926466,0
1240,-52.88507,3.1896026,0
1241,4.934671,-72.643524,0
1242,71.51706,-11.693108,0
1243,-51.64112,38.048626,0
1244,-18.853558,71.50428,0
1245,-67.07391,3.4704251,0
1246,20.657213,82.494484,0
1247,69.40742,31.443727,0
1248,-20.682379,48.332726,0
1249,82.30713,-9.259631,0
1250,-63.26143,-4.5794415,0
1251,55.649677,-43.062,0
1252,63.129337,-41.52979,0
1253,18.998861,78.5413,0
1254,5.897424,-54.11341,0
1255,73.395706,-5.1436424,0
1256,23.930399,-14.483007,0
1257,8.652519,-32.562305,0
1258,-14.867285,49.450447,0
1259,32.15045,-11.966557,0
1260,69.97975,27.110971,0
1261,-40.301052,-24.398975,0
1262,29.247477,-21.845463,0
1263,71.26155,30.616266,0
1264,-4.6148443,10.568899,0
1265,-24.1764,-36.813015,0
1266,21.261246,24.667088,0
1267,21.997047,55.96305,0
1268,20.88007,54.454327,0
1269,-23.891453,2.925536,0
1270,-49.673912,33.5702,0
1271,21.233192,50.05587,0
1272,27.364964,56.410553,0
1273,2.3786187,0.6532675,0
1274,41.83669,-19.249811,0
1275,13.242705,-52.803185,0
1276,-27.348408,32.30342,0
1277,-28.119219,70.84862,0
1278,-27.971214,74.573364,0
1279,25.025694,50.306297,0
1280,3.7857118,-75.473526,0
1281,18.09325,80.3609,0
1282,-51.18209,-55.730556,0
1283,-59.02424,-39.015675,0
1284,35.52827,-11.544485,0
1285,58.259243,2.8336961,0
1286,-45.436054,-49.86956,0
1287,59.360424,-42.81357,0
1288,39.21755,-19.829882,0
1289,13.113177,-70.43541,0
1290,1.8843869,-50.578144,0
1291,-26.778372,30.29776,0
1292,63.87787,-44.60745,0
1293,-84.65096,-4.988732,0
1294,-81.95886,7.5166497,0
1295,31.67907,-11.771127,0
1296,33.585148,-8.510934,0
1297,-34.83042,-27.624117,0
1298,-21.941795,69.57935,0
1299,-3.09402,-73.5623,0
1300,-5.2857065,27.48135,0
1301,52.933308,-38.27324,0
1302,13.668062,-41.502632,0
1303,-18.268658,4.3501635,0
1304,-26.770697,-27.334131,0
1305,59.942623,4.966303,0
1306,-53.599236,-1.9392103,0
1307,-36.452366,-19.483807,0
1308,24.696833,25.954317,0
1309,-49.76871,-56.711227,0
1310,-7.2945886,56.084785,0
1311,-2.6495254,0.116547376,0
1312,-50.499992,35.466206,0
1313,32.229675,-3.104334,0
1314,32.11714,-9.578351,0
1315,-82.10659,-3.9595222,0
1316,-3.8460894,54.102562,0
1317,56.817604,-42.27025,0
1318,-41.91159,-51.372253,0
1319,-51.386124,-57.08272,0
1320,-43.525776,-62.091328,0
1321,77.2787,-10.840121,0
1322,-64.57628,1.2702049,0
1323,61.941715,37.310307,0
1324,-32.41492,27.983498,0
1325,-64.893936,12.943877,0
1326,-12.033902,51.188133,0
1327,-24.769703,12.4806185,0
1328,-18.607859,14.211871,0
1329,20.094353,50.15621,0
1330,7.348175,-49.35304,0
1331,-19.775387,-3.576491,0
1332,37.496166,-6.099119,0
1333,-41.179317,-62.070923,0
1334,-7.6155477,-63.540718,0
1335,11.702073,-69.57049,0
1336,-34.684868,-25.409956,0
1337,40.524185,-24.649252,0
1338,-33.372753,-19.651035,0
1339,-48.820496,-52.382053,0
1340,16.367989,-55.086876,0
1341,17.202406,-55.966846,0
1342,-2.0551102,-65.00686,0
1343,-73.49691,-6.745281,0
1344,32.138443,-2.8818069,0
1345,10.033164,6.560491,0
1346,41.012295,18.50919,0
1347,61.077477,32.28395,0
1348,-35.09324,-27.364424,0
1349,3.2600188,57.221252,0
1350,-66.97131,12.399795,0
1351,-9.45298,-27.560959,0
1352,25.253265,-3.288466,0
1353,16.034552,-68.361626,0
1354,3.4409428,56.763763,0
1355,-2.9300513,-78.10506,0
1356,-7.544478,-25.100538,0
1357,57.88948,31.550325,0
1358,20.214254,81.54234,0
1359,14.834578,74.62067,0
1360,-7.084271,-70.57751,0
1361,-22.334118,11.671106,0
1362,4.29069,-73.35439,0
1363,1.9585947,-66.85877,0
1364,-51.18039,26.436743,0
1365,-36.14716,-57.685158,0
1366,19.752491,81.23327,0
1367,34.124405,-21.719303,0
1368,59.16077,29.244349,0
1369,29.254778,-8.748773,0
1370,-21.622677,74.01261,0
1371,16.410381,79.514984,0
1372,43.885185,-22.774153,0
1373,-0.68064475,-67.26011,0
1374,26.348013,27.059536,0
1375,19.30544,47.359756,0
1376,-23.427052,-17.201994,0
1377,-42.751514,-25.357792,0
1378,-1.2128172,19.966352,0
1379,41.523212,-5.0144663,0
1380,-26.20825,73.91361,0
1381,-5.627574,-0.13745467,0
1382,-0.36242732,25.382126,0
1383,-3.1882808,8.871972,0
1384,-61.76143,-39.496765,0
1385,-26.76533,2.6410904,0
1386,62.049713,-36.03358,0
1387,15.512694,-53.295357,0
1388,4.0021224,-50.70538,0
1389,64.747635,-31.735752,0
1390,24.075718,74.795494,0
1391,47.0763,38.714237,0
1392,-53.194668,43.16833,0
1393,-10.491653,-5.434459,0
1394,3.1089447,58.091457,0
1395,-1.6499217,-1.7500867,0
1396,-10.795118,65.43669,0
1397,0.5082664,-61.220306,0
1398,49.22633,2.3861923,0
1399,57.694378,4.975257,0
1400,26.830454,-61.844257,0
1401,43.548058,35.510468,0
1402,43.23668,-25.670517,0
1403,2.4886713,-5.7237015,0
1404,25.251877,56.58082,0
1405,-22.071665,69.33602,0
1406,61.773552,-35.741764,0
1407,26.781158,-65.23033,0
1408,17.089977,81.36223,0
1409,-81.83184,-6.9939747,0
1410,1.5253617,-0.7572946,0
1411,40.795185,17.049137,0
1412,-72.21666,-5.958961,0
1413,-36.39442,-58.19904,0
1414,-51.55776,-51.68135,0
1415,70.38694,27.115698,0
1416,13.658974,-57.591736,0
1417,3.6452477,-6.529379,0
1418,33.7013,-2.0610578,0
1419,71.27814,29.997814,0
1420,-18.869968,14.398514,0
1421,23.69658,73.98433,0
1422,-11.266718,66.777565,0
1423,-80.40528,6.0972123,0
1424,-58.461906,40.57669,0
1425,-13.498953,49.057663,0
1426,-51.668552,43.124714,0
1427,30.44188,1.1322116,0
1428,12.500568,-42.564583,0
1429,81.793236,-7.1471796,0
1430,20.32755,81.87083,0
1431,-9.052223,-29.221865,0
1432,16.192898,77.98564,0
1433,50.24873,30.40435,0
1434,-13.235622,8.636365,0
1435,-47.371864,-58.386456,0
1436,48.46598,1.7707924,0
1437,58.607784,29.624996,0
1438,32.211666,-11.043021,0
1439,59.2942,26.371498,0
1440,69.723465,33.89965,0
1441,-6.3607717,-64.46263,0
1442,-58.872482,37.522804,0
1443,68.28736,36.182953,0
1444,-36.667538,-16.116312,0
1445,63.495842,-45.12421,0
1446,-24.645746,28.406296,0
1447,13.288781,-59.844902,0
1448,14.509325,-44.340725,0
1449,-38.963352,-19.497074,0
1450,-58.26759,36.110294,0
1451,9.581681,-61.640453,0
1452,9.205466,-56.08106,0
1453,-18.886507,29.73875,0
1454,28.434992,-2.5488148,0
1455,19.863127,74.68464,0
1456,54.312557,25.919317,0
1457,63.938244,-15.351091,0
1458,-54.83166,-1.2390802,0
1459,-6.4102635,-31.203474,0
1460,53.182274,31.35184,0
1461,-34.1456,-19.37182,0
1462,80.509575,-10.490531,0
1463,-1.6242614,56.789787,0
1464,19.2757,65.75457,0
1465,-24.028404,-37.463463,0
1466,-75.89181,-6.7669163,0
1467,18.159819,75.90426,0
1468,41.50373,-2.1748278,0
1469,-26.505262,-37.472073,0
1470,24.316107,57.120537,0
1471,23.829184,73.32909,0
1472,-72.43952,1.8623476,0
1473,-76.947784,6.1918554,0
1474,-2.3155954,25.28897,0
1475,29.225985,1.3043053,0
1476,6.9636908,-6.0750647,0
1477,-24.232885,-19.43321,0
1478,35.16889,-10.929884,0
1479,13.720619,-41.870365,0
1480,-12.95916,-2.4055274,0
1481,-3.769543,-31.332981,0
1482,-26.934095,27.000736,0
1483,56.161633,-39.193535,0
1484,-51.29452,42.288734,0
1485,-73.91993,-0.96001726,0
1486,14.656575,77.09555,0
1487,-60.081863,-39.954453,0
1488,-27.770628,74.93228,0
1489,-9.985545,-68.52232,0
1490,-51.652874,4.221253,0
1491,-83.49791,-6.4703736,0
1492,-38.806126,-19.483768,0
1493,14.357946,83.083405,0
1494,77.16904,-13.559454,0
1495,13.235504,-54.780376,0
1496,-32.27101,26.271063,0
1497,43.649643,-5.5574803,0
1498,80.06968,-12.855019,0
1499,-50.351864,41.455837,0
1500,26.891245,-60.04634,0
1501,2.178193,-53.033703,0
1502,-38.04948,-19.64676,0
1503,-60.42846,-41.574585,0
1504,43.927483,38.6865,0
1505,32.739986,-24.770319,0
1506,-36.25344,-58.08064,0
1507,-6.4030075,-35.209232,0
1508,33.30338,-21.398901,0
1509,-24.008406,8.166911,0
1510,2.9334273,61.212547,0
1511,-43.06626,-61.729603,0
1512,-33.039654,-13.261457,0
1513,65.52578,-15.526057,0
1514,-5.389708,-26.964272,0
1515,-9.32458,-29.672272,0
1516,-81.651985,5.981438,0
1517,25.648434,23.56559,0
1518,-41.24481,-22.624556,0
1519,-39.044846,-18.953527,0
1520,34.98306,-21.023182,0
1521,67.868126,32.652496,0
1522,49.146786,31.9303,0
1523,-3.1257384,50.73985,0
1524,28.488947,-2.6124308,0
1525,25.419943,56.897778,0
1526,-55.945007,-54.802433,0
1527,-40.27958,-61.008972,0
1528,-23.414185,34.381954,0
1529,-6.4679823,23.634773,0
1530,10.142546,6.8086267,0
1531,-63.390224,-5.7731476,0
1532,-1.1046028,-54.637924,0
1533,-3.2527122,23.403835,0
1534,10.035442,-36.291912,0
1535,-3.7787223,22.719616,0
1536,-51.12405,35.250484,0
1537,10.159575,6.4480734,0
1538,10.5694895,-67.44219,0
1539,71.87259,28.152502,0
1540,7.7704606,-38.57845,0
1541,10.349196,3.2776437,0
1542,61.40848,24.445265,0
1543,-82.21589,-4.0792255,0
1544,-0.99608135,-67.32225,0
1545,1.2724444,56.731647,0
1546,-83.65451,-7.463864,0
1547,-51.19041,-55.712627,0
1548,55.88996,-43.628445,0
1549,56.180004,27.186716,0
1550,-1.4813777,44.835728,0
1551,63.50771,26.622309,0
1552,67.896324,28.418932,0
1553,48.761,3.6078775,0
1554,-64.44291,15.877831,0
1555,18.367828,82.098625,0
1556,73.422134,-13.850591,0
1557,-10.882376,-7.84556,0
1558,60.135693,-35.250977,0
1559,-1.692963,-54.00281,0
1560,-34.494602,-19.361275,0
1561,-58.7096,-39.004585,0
1562,-64.54697,12.909457,0
1563,31.172653,-11.340711,0
1564,-0.3831876,-54.48392,0
1565,53.3379,-38.982292,0
1566,-36.2189,-57.761333,0
1567,-40.656227,-22.861965,0
1568,8.997844,11.157785,0
1569,-19.338802,12.660568,0
1570,-11.5002775,42.640614,0
1571,3.906658,-73.61156,0
1572,19.08809,85.62914,0
1573,-3.0782216,52.524784,0
1574,0.93813634,-63.978424,0
1575,-27.647627,-24.302935,0
1576,0.17025052,-67.59113,0
1577,-81.384674,5.787217,0
1578,36.939762,-18.70581,0
1579,70.06264,-8.977197,0
1580,33.46548,-6.0864153,0
1581,16.398024,-56.79059,0
1582,-35.295326,-28.139713,0
1583,-26.771124,28.059141,0
1584,-5.837638,12.786695,0
1585,51.899384,36.394764,0
1586,-24.158434,33.932808,0
1587,16.699259,80.82605,0
1588,-67.9143,6.225171,0
1589,-22.553198,-18.535816,0
1590,-23.049467,71.23549,0
1591,15.406212,-50.19725,0
1592,14.965361,-58.84251,0
1593,63.09309,25.497202,0
1594,27.658401,-11.504411,0
1595,53.414837,22.32192,0
1596,49.457504,-7.5193167,0
1597,-20.264982,72.89714,0
1598,41.220486,18.500103,0
1599,-7.175178,-78.601105,0
1600,13.823638,77.895805,0
1601,-40.79218,-22.9152,0
1602,-6.6981554,-34.14399,0
1603,-26.905912,5.6717405,0
1604,-0.6695255,1.9794738,0
1605,-6.86291,-73.048935,0
1606,69.908325,-16.642206,0
1607,-73.88382,-1.5823077,0
1608,70.37914,32.492107,0
1609,-52.82789,45.121895,0
1610,-25.792933,-33.51848,0
1611,-46.29556,-59.91965,0
1612,18.161728,46.72145,0
1613,-12.272864,39.66546,0
1614,-28.580814,75.66926,0
1615,21.741312,22.192276,0
1616,43.967155,38.700638,0
1617,-80.68425,8.099633,0
1618,43.31768,36.434494,0
1619,-18.736483,72.339645,0
1620,-9.14983,-28.078348,0
1621,-30.97284,25.045967,0
1622,-22.989414,49.257374,0
1623,-34.80216,-21.42188,0
1624,62.57231,28.674938,0
1625,44.18168,25.808363,0
1626,1.5795175,24.531471,0
1627,-65.790405,3.0894608,0
1628,-51.29146,-56.292564,0
1629,-20.147785,48.630383,0
1630,3.747078,-75.57699,0
1631,-6.839724,54.759285,0
1632,-59.822216,36.74911,0
1633,57.759605,-41.946346,0
1634,69.47905,34.88744,0
1635,-33.67739,30.211609,0
1636,63.22671,23.16421,0
1637,-11.402575,7.772404,0
1638,22.442493,21.619661,0
1639,4.9579,-68.53989,0
1640,-45.091736,-49.855206,0
1641,-25.256496,-22.451145,0
1642,34.579014,-22.495415,0
1643,32.1834,-9.996751,0
1644,-14.279188,54.68902,0
1645,-7.9652643,50.236588,0
1646,-46.645782,-58.94684,0
1647,-20.601135,74.20237,0
1648,69.36831,-11.363743,0
1649,-6.88673,58.983784,0
1650,-66.44409,3.7334898,0
1651,23.630362,-63.65827,0
1652,45.368664,35.072323,0
1653,29.447958,-0.27765524,0
1654,-55.638924,-55.660088,0
1655,11.530457,-34.588882,0
1656,50.341587,29.10627,0
1657,29.529898,-12.633859,0
1658,-67.844666,7.2286453,0
1659,40.16595,18.78517,0
1660,-27.584631,-25.502794,0
1661,-24.190542,1.4185934,0
1662,-8.481732,-25.951424,0
1663,-4.787097,0.75426435,0
1664,-5.7048144,1.7834661,0
1665,16.919033,-53.142517,0
1666,-18.250864,76.972755,0
1667,14.400087,-38.31933,0
1668,-58.632225,39.01822,0
1669,44.15714,35.161633,0
1670,-35.87902,-58.709686,0
1671,-25.158989,9.651831,0
1672,-29.348167,-30.683111,0
1673,4.8486385,-5.6733394,0
1674,-25.906063,-1.2216737,0
1675,-74.24344,0.75321376,0
1676,71.10599,30.063337,0
1677,-11.487668,8.563993,0
1678,-12.507496,-4.7848916,0
1679,-57.488598,-6.5332074,0
1680,41.3756,28.472055,0
1681,39.441647,20.990793,0
1682,49.948147,38.99663,0
1683,-30.009905,-31.832354,0
1684,20.004719,76.14629,0
1685,0.32621458,12.142414,0
1686,-12.7933445,68.332855,0
1687,3.7018425,9.544909,0
1688,-4.201487,10.8980875,0
1689,18.080667,-68.07529,0
1690,29.48596,-12.993073,0
1691,66.6671,32.56928,0
1692,-3.072922,-5.187933,0
1693,-17.37051,49.53835,0
1694,-26.988949,27.528936,0
1695,30.898062,-24.863594,0
1696,-33.061142,26.294619,0
1697,32.781967,-1.9456918,0
1698,-8.854406,40.842575,0
1699,-5.27693,-31.765865,0
1700,41.262268,34.347507,0
1701,57.193607,-45.16764,0
1702,62.465057,-45.423756,0
1703,18.2996,-49.68528,0
1704,63.249584,-15.912606,0
1705,-8.451607,50.758698,0
1706,-4.1960454,-30.748653,0
1707,-16.52247,50.4121,0
1708,18.672564,86.24623,0
1709,43.238873,-22.228157,0
1710,27.737038,0.38001198,0
1711,-63.711998,-4.640438,0
1712,19.780107,49.66143,0
1713,-22.052805,49.201603,0
1714,23.811308,72.161064,0
1715,-16.5417,14.144628,0
1716,-12.4472685,-74.028946,0
1717,-1.4379486,0.42035574,0
1718,-52.89175,-53.037884,0
1719,34.219326,-23.705393,0
1720,-27.043089,-34.01487,0
1721,-28.420979,-38.15459,0
1722,-12.560744,-7.1917205,0
1723,-18.92808,28.711838,0
1724,64.93711,-29.307192,0
1725,29.011919,1.0297992,0
1726,-22.165096,49.99387,0
1727,-8.368584,-31.856478,0
1728,60.435406,-37.3234,0
1729,11.940508,-69.00702,0
1730,-84.577965,-5.8824043,0
1731,4.027684,58.48283,0
1732,48.59695,1.8437871,0
1733,2.122533,-48.464714,0
1734,75.85636,-12.3640175,0
1735,42.494114,-7.3548155,0
1736,12.975089,8.490374,0
1737,-60.60192,-42.185635,0
1738,-1.5751894,-66.82585,0
1739,-22.751478,52.861874,0
1740,-61.148243,11.772507,0
1741,-0.36811316,3.827616,0
1742,19.245064,-56.380276,0
1743,63.283436,25.933685,0
1744,67.959724,-9.095499,0
1745,56.088833,24.366213,0
1746,-84.67969,-4.4148846,0
1747,21.490438,22.403269,0
1748,-61.238953,7.745531,0
1749,3.1173534,13.534732,0
1750,-16.190302,-2.828569,0
1751,-23.823338,1.3448406,0
1752,-56.06892,-37.636276,0
1753,50.420788,39.143898,0
1754,-6.7897105,-28.436338,0
1755,-18.917921,5.9976683,0
1756,14.016776,-38.738728,0
1757,40.796055,34.620693,0
1758,21.477804,76.46085,0
1759,10.685046,-42.56951,0
1760,62.083908,36.366867,0
1761,48.336918,28.77693,0
1762,-21.084019,47.639927,0
1763,69.86931,-13.785684,0
1764,-32.13125,24.936314,0
1765,19.615343,84.190575,0
1766,30.819265,0.9480404,0
1767,15.136951,81.659676,0
1768,1.3683107,60.37548,0
1769,-53.666706,-58.59235,0
1770,28.230923,-61.915943,0
