,tsne_feature_1,tsne_feature_2,tsne_feature_3,labels
2619,-1.3589823,-24.642027,7.707803,0.0
2620,15.950545,-1.9216927,17.32191,0.0
2621,3.686421,6.744275,0.8813387,0.0
2622,9.944333,-10.239073,-10.1985,0.0
2623,-12.234543,2.36926,0.71320677,0.0
2624,-7.0264697,-13.16388,-12.187942,0.0
2625,-14.5801325,-9.102909,7.4221067,0.0
2626,-12.829975,22.017666,12.65698,0.0
2627,-14.001791,19.218325,12.61214,0.0
2628,17.981277,-12.802277,8.048297,0.0
2629,4.2828383,12.6749325,-7.295358,0.0
2630,13.567655,-3.8077583,-19.975859,0.0
2631,-13.673283,-16.282637,-1.8638003,0.0
2632,12.046701,5.9578686,16.727428,0.0
2633,11.45233,9.269135,-11.085876,0.0
2634,-0.9603727,-11.805609,13.626463,0.0
2635,-15.448369,5.275639,-15.127087,0.0
2636,-1.9721525,3.249901,-18.477625,0.0
2637,7.3268476,1.8591565,14.660383,0.0
2638,3.660696,9.737774,-0.43201667,0.0
2639,-9.915507,2.2890964,-0.11884476,0.0
2640,-3.2555518,-11.19635,-0.96570194,0.0
2641,-13.065523,11.441424,15.538517,0.0
2642,1.5620577,17.05577,16.712765,0.0
2643,-19.05272,-2.6700082,-5.071829,0.0
2644,17.988182,-12.758802,8.159977,0.0
2645,-9.087456,-7.9612317,-17.563934,0.0
2646,-3.2243793,6.7161164,2.2729526,0.0
2647,-2.9337368,-12.743414,0.3797583,0.0
2648,0.310487,-12.137891,-6.1747956,0.0
2649,12.655851,0.548494,-6.0574856,0.0
2650,0.94874054,-10.354048,-10.938652,0.0
2651,1.2316375,4.0549946,-21.229918,0.0
2652,-1.6820118,-9.799003,22.343733,0.0
2653,22.998964,3.8416681,-3.2258668,0.0
2654,-3.3372874,-12.577118,-0.055417437,0.0
2655,-0.92396075,25.978943,-4.0966,0.0
2656,-10.369263,-14.700114,-15.78281,0.0
2657,-12.79793,17.82373,13.280523,0.0
2658,5.67582,26.19915,-0.3203801,0.0
2659,17.103384,-2.7478602,14.870181,0.0
2660,12.317211,-3.0649493,-14.129329,0.0
2661,-10.147628,-17.129208,13.47405,0.0
2662,-1.2391156,-5.6424627,11.865453,0.0
2663,15.48831,-3.1705747,-20.470192,0.0
2664,-17.57743,-16.063244,-2.9211497,0.0
2665,20.29491,-6.519926,-1.1103462,0.0
2666,-12.594633,-15.252214,-13.59393,0.0
2667,-2.824702,-10.023362,25.699938,0.0
2668,-15.807404,-0.7158731,18.092464,0.0
2669,21.349514,5.2387404,-6.7044826,0.0
2670,-19.706404,14.873704,10.167907,0.0
2671,21.212652,-4.318624,0.0354372,0.0
2672,20.96837,4.7476006,-1.6541475,0.0
2673,-13.366118,5.2398252,-15.240561,0.0
2674,-14.593743,-16.511702,-2.0146909,0.0
2675,-8.420717,-9.316096,-16.768873,0.0
2676,-10.013831,-17.885698,2.856319,0.0
2677,-5.349104,19.442081,-9.191718,0.0
2678,1.4600307,15.411643,-13.219887,0.0
2679,0.42584714,-5.833211,10.154637,0.0
2680,-10.988325,-12.564039,-12.752127,0.0
2681,15.627293,-2.0042048,23.189756,0.0
2682,5.8463593,-16.135382,3.5699384,0.0
2683,-19.788504,-4.0821877,-7.5243354,0.0
2684,-9.058574,-1.4238207,-5.7742124,0.0
2685,-6.723388,-13.086873,-11.658938,0.0
2686,3.5088627,-17.150179,-0.27718848,0.0
2687,16.325474,-3.3083901,20.732801,0.0
2688,-3.597681,-10.247694,5.2880273,0.0
2689,2.800466,11.0391655,-1.2288325,0.0
2690,9.267763,8.881487,17.60653,0.0
2691,16.452597,-13.116785,2.6704829,0.0
2692,15.373122,-3.6065924,-17.411423,0.0
2693,10.251957,11.121557,-12.147511,0.0
2694,21.635466,-4.309437,0.1810143,0.0
2695,7.2687774,4.0374756,-20.375443,0.0
2696,-7.2789946,17.5587,-10.159253,0.0
2697,-4.096965,-7.356587,-23.848272,0.0
2698,-14.140532,-9.081812,7.714181,0.0
2699,15.304029,3.5496008,6.9823103,0.0
2700,-11.659885,13.047181,-3.1190736,0.0
2701,-3.3874135,-10.879567,0.6539612,0.0
2702,-4.25684,11.36559,4.2966366,0.0
2703,16.725164,5.2710047,-7.095023,0.0
2704,-14.522104,-20.892778,-4.7266936,0.0
2705,14.013193,-6.523944,4.721213,0.0
2706,3.7110772,16.006897,-16.201813,0.0
2707,6.54442,9.400962,-9.828657,0.0
2708,15.439186,-3.2281485,-14.992771,0.0
2709,16.103235,14.787095,15.788961,0.0
2710,-7.965137,-6.890863,-10.075519,0.0
2711,-4.1544504,-10.152014,3.322087,0.0
2712,-18.56556,-10.53724,5.4970427,0.0
2713,5.6966414,-4.566701,0.9082778,0.0
2714,7.896775,-19.482597,15.414956,0.0
2715,-0.13012654,-8.1773205,-7.9880714,0.0
2716,-1.2297701,-11.878741,13.576987,0.0
2717,15.67747,-3.0526595,-16.703342,0.0
2718,15.181838,11.725298,14.842512,0.0
2719,8.661496,-12.858797,14.377292,0.0
2720,3.2683094,7.596756,23.108128,0.0
2721,16.941557,-7.0486145,8.221778,0.0
2722,-19.363407,-13.530436,5.101011,0.0
2723,14.703789,5.650304,-6.4480324,0.0
2724,0.13898218,-2.6401181,3.1504524,0.0
2725,17.721088,-8.027839,13.967311,0.0
2726,15.230377,3.108467,-7.6407003,0.0
2727,-2.1390486,15.188981,-17.312033,0.0
2728,22.965622,5.929047,-12.139917,0.0
2729,4.1115856,-23.451796,8.834883,0.0
2730,9.672527,-20.61437,4.298631,0.0
2731,4.060702,4.3372993,-19.101233,0.0
2732,-8.406985,-6.0263042,-20.25162,0.0
2733,-1.9817646,-10.033878,20.19539,0.0
2734,-8.772489,-13.0166235,-12.95466,0.0
2735,0.8171677,24.97068,-2.5572484,0.0
2736,20.163612,-8.992694,6.133566,0.0
2737,6.735219,-6.052901,-2.490734,0.0
2738,1.0781232,-0.054034803,-13.133088,0.0
2739,16.987755,-2.4760938,15.558446,0.0
2740,7.8998313,-16.733534,14.20938,0.0
2741,0.09947305,16.303337,2.9453194,0.0
2742,-7.5656104,7.9069204,-4.1875153,0.0
2743,20.365438,-9.932074,6.3137245,0.0
2744,16.550573,-0.7081436,8.50454,0.0
2745,7.599778,-18.280546,14.183665,0.0
2746,-18.083055,-16.514011,-2.2092266,0.0
2747,0.87897235,-10.576498,8.739117,0.0
2748,-13.4178505,-21.858105,-1.9113079,0.0
2749,-1.0158652,15.676661,4.9182363,0.0
2750,-1.6202124,14.938058,-17.282387,0.0
2751,-12.886603,5.7468724,12.398837,0.0
2752,-5.581317,12.016011,14.533228,0.0
2753,22.209171,1.7312713,-7.367563,0.0
2754,-5.3684497,17.440119,-14.45065,0.0
2755,-5.456812,-9.222831,24.154736,0.0
2756,21.360863,5.2513213,-8.229825,0.0
2757,14.058222,21.90592,-2.5528708,0.0
2758,-12.001949,2.1951754,0.58072597,0.0
2759,-9.306395,20.896118,12.014216,0.0
2760,21.417732,2.9689867,-9.574521,0.0
2761,-14.309041,-10.368505,3.4841442,0.0
2762,16.737041,2.7527242,10.685784,0.0
2763,-10.125476,0.78492576,-0.2886644,0.0
2764,-2.6437047,6.250601,-10.344189,0.0
2765,19.48036,15.083103,-2.8340394,0.0
2766,-18.535877,-17.060343,-1.4424862,0.0
2767,2.814897,13.52445,-15.682987,0.0
2768,-4.6676354,-16.530981,-17.967419,0.0
2769,12.075708,5.849701,16.709162,0.0
2770,2.7528374,3.8584406,-14.544577,0.0
2771,-0.3846391,14.370916,-17.597431,0.0
2772,-14.670442,3.643237,-12.056242,0.0
2773,-2.9449499,-10.3560505,3.4109516,0.0
2774,-10.230786,-0.61481905,-3.5509932,0.0
2775,3.346229,20.472893,-17.993301,0.0
2776,-2.7109985,-9.278663,21.788921,0.0
2777,0.77136165,-9.71391,12.694744,0.0
2778,8.019942,4.274665,-16.425774,0.0
2779,16.451933,-1.0117747,19.520044,0.0
2780,-10.219181,-18.061253,-1.4289993,0.0
2781,22.741728,3.3584862,-4.7224135,0.0
2782,-10.954764,20.695099,12.793659,0.0
2783,22.974667,1.9863737,-9.70331,0.0
2784,5.842928,-8.413362,-15.295269,0.0
2785,-9.532197,1.7963871,-5.0647264,0.0
2786,-5.149408,-12.872456,3.5920734,0.0
2787,2.4023566,9.410158,-0.39329,0.0
2788,8.97552,-21.881771,7.6215405,0.0
2789,15.501431,-13.780598,3.3200374,0.0
2790,-2.138267,-27.067984,12.1333065,0.0
2791,-23.788092,12.807061,10.081868,0.0
2792,18.015903,6.8942895,-8.06214,0.0
2793,2.5078619,-1.8104693,3.6018262,0.0
2794,10.672618,-23.46943,7.1190257,0.0
2795,3.935199,-5.523336,1.8039718,0.0
2796,7.2169347,-16.268015,8.991009,0.0
2797,-14.669872,1.446549,0.18612625,0.0
2798,-13.305976,-1.808462,-0.9251407,0.0
2799,7.2059054,4.436247,21.9461,0.0
2800,3.8870354,2.2893238,20.749105,0.0
2801,1.2045277,-10.964675,20.92205,0.0
2802,-1.8414843,6.063596,-14.4875145,0.0
2803,15.186055,-3.3399878,21.362478,0.0
2804,-24.118668,11.805186,6.638353,0.0
2805,16.588867,1.8327043,10.260691,0.0
2806,0.16151251,-0.91571105,-13.080984,0.0
2807,-13.995713,18.420916,13.027791,0.0
2808,17.331665,-0.5314401,20.33304,0.0
2809,-4.860014,14.329594,-10.299578,0.0
2810,-13.575569,-16.448702,-0.23054644,0.0
2811,10.197136,-20.859045,4.815826,0.0
2812,15.130491,-1.1931534,23.290688,0.0
2813,-12.189173,-14.101887,-1.302773,0.0
2814,12.805705,-10.825063,-7.5526686,0.0
2815,10.671791,-10.280272,13.641771,0.0
2816,-18.938135,-11.851921,4.6241555,0.0
2817,0.76045376,18.26431,9.934513,0.0
2818,10.407583,6.15005,18.984818,0.0
2819,14.562588,-2.272591,-14.855919,0.0
2820,19.547483,-10.88099,10.727044,0.0
2821,2.9203799,7.9731374,22.843601,0.0
2822,0.9110542,-0.9659939,-13.605018,0.0
2823,-18.071537,-1.3291429,-2.7211645,0.0
2824,-0.5088357,16.73213,3.2615275,0.0
2825,-15.621914,-21.153505,-1.2012752,0.0
2826,-17.558264,0.28254676,-8.054909,0.0
2827,-4.1237903,-9.668766,19.69459,0.0
2828,-12.259689,-15.076639,-12.353067,0.0
2829,1.9378413,6.9853983,-1.940878,0.0
2830,3.9505236,14.964755,-13.405077,0.0
2831,-8.04075,-21.312922,-13.994285,0.0
2832,2.666834,-6.4110193,14.1773205,0.0
2833,-0.67208123,2.054098,-11.879764,0.0
2834,-1.7302663,-11.942448,13.169376,0.0
2835,-12.028378,-15.428014,-3.0937974,0.0
2836,-14.744451,-8.858083,7.5083227,0.0
2837,-11.625189,-17.175346,-3.552427,0.0
2838,-15.048367,18.381933,12.482578,0.0
2839,10.920039,-9.832426,12.286333,0.0
2840,-3.0738487,7.855971,-10.404838,0.0
2841,-3.0688303,16.525608,8.31588,0.0
2842,10.050802,-20.68291,4.8035245,0.0
2843,12.679783,-1.1601971,-5.433352,0.0
2844,-14.543179,19.70886,14.0304785,0.0
2845,15.725575,-2.3419902,22.382685,0.0
2846,3.3838751,-20.758318,0.8312954,0.0
2847,-6.6884227,-19.537127,-16.22784,0.0
2848,-11.549283,-14.931641,6.6492205,0.0
2849,2.9803016,-19.306871,-0.18717982,0.0
2850,23.026848,4.3537827,-8.600926,0.0
2851,-10.446019,2.5834584,0.3314202,0.0
2852,12.827622,-1.6677109,-10.206942,0.0
2853,2.0325494,-7.327767,12.595907,0.0
2854,15.578835,-2.1438103,20.99772,0.0
2855,-6.192387,-16.409367,-21.472687,0.0
2856,7.4165463,-19.330004,15.51755,0.0
2857,-9.501696,3.2365594,0.6070489,0.0
2858,-6.1883354,-10.062719,20.967201,0.0
2859,-13.920308,19.267868,13.633122,0.0
2860,-2.2742102,-10.256577,-6.388687,0.0
2861,-6.097558,-10.515653,26.969973,0.0
2862,19.67863,6.7426195,-2.9934385,0.0
2863,-19.544577,14.902112,8.009399,0.0
2864,3.0007143,-4.845725,-0.23674257,0.0
2865,-14.643185,-16.820465,-1.8153908,0.0
2866,-9.718026,-18.341194,3.7686515,0.0
2867,14.0246725,14.147267,14.911377,0.0
2868,-2.4112155,15.974528,-18.139585,0.0
2869,3.8610713,-1.9140733,3.9573154,0.0
2870,4.2702246,-5.561406,-5.905008,0.0
2871,3.8025568,-23.269152,9.373066,0.0
2872,-5.377281,-19.758036,-17.01468,0.0
2873,0.70837754,8.003073,0.30295876,0.0
2874,12.903501,-2.0626788,-6.8043637,0.0
2875,-5.5623107,-10.179008,27.008335,0.0
2876,-2.3071184,16.118269,-18.320189,0.0
2877,6.268282,-10.617533,-17.201845,0.0
2878,-0.01207963,2.4375381,-22.609072,0.0
2879,-13.805123,-9.298824,-20.700111,0.0
2880,1.8082616,4.442595,27.670258,0.0
2881,-6.0863557,18.382202,-14.546354,0.0
2882,4.260046,-0.018192,4.0642915,0.0
2883,-10.258079,-5.3769355,-14.464615,0.0
2884,-14.453298,-10.261801,3.2010996,0.0
2885,8.957411,-19.579538,11.722919,0.0
2886,-13.644296,-0.6397467,-23.39836,0.0
2887,13.326882,-1.2211426,-6.9428205,0.0
2888,-0.4262117,28.065523,-5.6521273,0.0
2889,16.943258,-2.7114394,-18.642382,0.0
2890,-0.3052878,-23.173082,-1.42547,0.0
2891,7.9559164,1.7606516,16.099957,0.0
2892,-7.8103952,-10.962753,24.456934,0.0
2893,-10.455962,-14.47516,3.9329987,0.0
2894,-0.69702864,16.798891,3.6795433,0.0
2895,-12.126906,-16.716417,0.22660063,0.0
2896,-11.409737,-10.846619,-0.31607288,0.0
2897,7.5633817,2.868501,16.814041,0.0
2898,-3.976453,-10.284516,27.016829,0.0
2899,-14.373632,-16.836329,-2.113901,0.0
2900,4.839968,5.7054834,-19.567457,0.0
2901,8.456541,-13.311522,15.539147,0.0
2902,15.165144,12.009298,14.878756,0.0
2903,3.6011162,-14.167967,-17.08305,0.0
2904,-0.7764902,4.96844,-11.835734,0.0
2905,-11.83289,-24.735899,-1.8176813,0.0
2906,10.657983,-14.007233,-10.281841,0.0
2907,2.5232155,-2.584016,-0.57657665,0.0
2908,-18.218384,-16.717522,-2.0147324,0.0
2909,21.998766,2.3966722,-9.118579,0.0
2910,2.1124632,-4.420002,3.7899556,0.0
2911,17.73047,4.484463,-7.0473804,0.0
2912,20.571362,-10.211806,10.064081,0.0
2913,-8.444129,-6.3193784,-19.979973,0.0
2914,0.72944766,-1.2611358,-14.200948,0.0
2915,1.2253131,26.3867,-2.087537,0.0
2916,5.4978027,3.132275,-16.914501,0.0
2917,14.736462,-2.080863,-5.582257,0.0
2918,1.5193738,5.4585724,28.505596,0.0
2919,0.42893055,-4.2013326,12.613983,0.0
2920,11.560025,-21.687569,7.6845665,0.0
2921,-0.5600431,-22.95698,7.7804255,0.0
2922,-16.664608,-20.542208,-2.4281394,0.0
2923,7.1654487,3.2978194,-18.74015,0.0
2924,22.596992,4.757057,-2.4702609,0.0
2925,-15.923396,-9.935909,8.45394,0.0
2926,1.2260541,10.726328,-19.835495,0.0
2927,-2.12539,-14.021399,19.898037,0.0
2928,-4.2628403,-9.629279,19.45356,0.0
2929,-4.524102,-9.278919,22.1668,0.0
2930,17.893457,-3.401401,9.2133665,0.0
2931,-10.31321,-17.683346,-1.590836,0.0
2932,-8.665799,17.073421,-12.475386,0.0
2933,-4.0408483,13.534349,7.249028,0.0
2934,2.3800213,0.70715916,20.288137,0.0
2935,4.8000135,10.244367,8.555111,0.0
2936,8.047512,-19.147806,14.912213,0.0
2937,-12.297936,-12.926778,-0.5754065,0.0
2938,7.434173,4.139033,19.314985,0.0
2939,-19.493078,-12.316209,5.260434,0.0
2940,16.13764,14.086618,15.093034,0.0
2941,-12.742888,0.9712067,-6.171998,0.0
2942,-0.99957776,-11.73148,14.010611,0.0
2943,20.404257,-9.925755,9.649965,0.0
2944,-0.7259445,15.434139,3.203309,0.0
2945,-1.1489059,10.408255,-20.267525,0.0
2946,15.503592,-1.6566609,19.95381,0.0
2947,17.698992,4.0960045,-5.913969,0.0
2948,-15.209614,10.769932,-4.33825,0.0
2949,-11.891796,-7.5135007,-15.130799,0.0
2950,21.82695,6.695077,-12.200023,0.0
2951,1.0968643,0.5000336,4.33207,0.0
2952,-0.019661017,-11.937404,10.14941,0.0
2953,2.6449304,0.16890685,4.246784,0.0
2954,13.536648,-1.9449881,-7.0869274,0.0
2955,-12.754206,-17.49078,-2.4698055,0.0
2956,16.49602,0.59242564,22.455238,0.0
2957,-9.1399555,-18.932259,4.233268,0.0
2958,10.184872,-22.125317,7.792194,0.0
2959,-9.61905,3.0655487,1.0134435,0.0
2960,-5.1198087,-13.604104,4.018103,0.0
2961,15.382756,11.676547,14.991827,0.0
2962,-5.93527,-6.1408844,-27.097216,0.0
2963,-0.88742524,1.3584828,-12.167824,0.0
2964,1.9590538,9.675113,-0.77094704,0.0
2965,-14.014286,-13.311356,-15.783221,0.0
2966,-5.723078,-16.903008,-20.137049,0.0
2967,-12.900704,1.0593662,-6.2013726,0.0
2968,-4.1089153,-11.036762,0.8027833,0.0
2969,1.6619315,6.230921,0.5298126,0.0
2970,12.776417,-1.929955,-5.580872,0.0
2971,20.205849,-4.2116838,10.428598,0.0
2972,16.994976,-2.4698265,15.569989,0.0
2973,21.77031,6.5933475,-12.047963,0.0
2974,-17.53534,-12.131868,3.5939767,0.0
2975,-4.4786396,8.009805,3.407497,0.0
2976,0.14655454,-2.587888,3.1321292,0.0
2977,0.0024298418,27.443554,-6.977337,0.0
2978,2.664961,-3.268183,4.1632924,0.0
2979,-13.12513,-5.5925303,-11.895592,0.0
2980,5.0305963,6.6324515,-0.33044335,0.0
2981,-20.38163,1.1856534,7.837344,0.0
2982,14.943503,10.978815,15.065729,0.0
2983,-8.889968,7.2252855,-6.80263,0.0
2984,-1.0957642,-13.89512,19.33214,0.0
2985,4.321028,6.1357346,23.81797,0.0
2986,7.8303328,6.3866115,19.049095,0.0
2987,13.600625,-2.287376,-6.8157787,0.0
2988,5.6311235,-1.2869773,-0.7036803,0.0
2989,8.816671,-21.915565,6.8122835,0.0
2990,-9.751302,8.036745,-7.019155,0.0
2991,-1.689124,5.4538226,-11.961623,0.0
2992,-6.081714,4.3102527,10.878863,0.0
2993,-19.541622,-13.642083,5.306984,0.0
2994,7.4790897,4.04304,-20.167677,0.0
2995,-19.096312,-15.145401,4.1895957,0.0
2996,2.7837856,-2.0570793,-14.331369,0.0
2997,5.1948743,1.8655318,13.094311,0.0
2998,-12.341288,4.3303795,-10.72219,0.0
2999,-3.265458,-10.524753,21.540382,0.0
3000,-18.607008,-10.313173,5.7330503,0.0
3001,7.1739945,-18.304695,9.96148,0.0
3002,2.5019963,-2.5305984,-0.5604809,0.0
3003,20.227,-8.994653,7.9763317,0.0
3004,15.579278,-1.7390003,18.436,0.0
3005,-4.4698887,-14.384682,4.944476,0.0
3006,-3.5374591,14.044575,-10.42657,0.0
3007,24.548603,-10.779445,-8.079914,0.0
3008,-5.9338794,7.3893566,9.882791,0.0
3009,16.291796,-0.118950725,20.110361,0.0
3010,0.719522,-0.7360687,2.4141366,0.0
3011,29.900072,-4.8353844,-0.5929353,0.0
3012,-9.468255,-7.8847866,-18.054209,0.0
3013,-12.83653,2.1184156,-5.1312804,0.0
3014,-8.848692,-6.5685463,-12.898431,0.0
3015,-10.3400345,-1.7575761,-2.9753222,0.0
3016,2.4536562,-1.8529602,-14.586023,0.0
3017,0.0048396904,-22.189579,-0.5639881,0.0
3018,-9.0692,1.5899104,-2.037821,0.0
3019,-11.569697,-6.2978683,-10.422897,0.0
3020,-15.425415,-8.713485,8.135248,0.0
3021,11.298221,-11.134052,-3.8176901,0.0
3022,-11.675165,-21.027771,-3.4467266,0.0
3023,3.6470723,28.774197,-0.9763044,0.0
3024,-8.576147,21.726948,12.567112,0.0
3025,16.692781,2.1889865,10.889443,0.0
3026,-12.794551,-13.361965,-13.084251,0.0
3027,-5.262572,-11.428322,1.5056118,0.0
3028,-12.170045,-1.073292,-25.597729,0.0
3029,-9.394726,7.5757523,-0.04457797,0.0
3030,-10.660802,-5.260157,-12.714269,0.0
3031,9.951558,2.766192,17.323017,0.0
3032,-18.136929,-11.618134,4.1563296,0.0
3033,-5.8678446,21.702091,-12.326659,0.0
3034,13.298747,-2.8170469,-6.8019633,0.0
3035,-14.417776,-20.953125,-4.8116794,0.0
3036,-15.321834,-7.882275,9.007262,0.0
3037,17.83082,4.658097,-7.6270256,0.0
3038,8.449223,-19.314785,14.793956,0.0
3039,-11.220669,-16.392086,-2.9948676,0.0
3040,16.481533,0.56096035,-8.3043165,0.0
3041,-0.293344,13.209421,3.386997,0.0
3042,16.56004,0.36252862,20.539083,0.0
3043,-9.585766,1.2946612,-4.546486,0.0
3044,17.765526,-6.4901843,15.622234,0.0
3045,0.5134831,1.3296947,-12.101518,0.0
3046,-12.330424,4.36788,-10.807643,0.0
3047,16.645575,5.4366627,-7.268456,0.0
3048,-12.694664,-7.597572,-14.195447,0.0
3049,0.60549754,24.653624,-2.5210996,0.0
3050,9.190168,-17.672718,6.472066,0.0
3051,17.776377,-7.719634,13.849337,0.0
3052,4.7587705,-5.6328826,1.6839467,0.0
3053,-1.5076666,12.515067,2.9630404,0.0
3054,4.3943005,-3.6185617,22.430534,0.0
3055,5.114628,27.903595,-2.7407732,0.0
3056,8.001102,6.3273125,19.26386,0.0
3057,19.399124,15.100268,-2.8894792,0.0
3058,-0.943192,-23.78903,9.922771,0.0
3059,-7.702989,16.033274,-10.911587,0.0
3060,-5.95622,0.5073247,5.7938576,0.0
3061,-9.723195,7.7398634,-0.03312301,0.0
3062,-11.973732,-12.48617,1.0555894,0.0
3063,16.358545,-2.3039055,-17.635998,0.0
3064,22.076477,1.7247722,-6.7735248,0.0
3065,-6.1918297,18.510832,-8.426274,0.0
3066,19.308214,7.307278,-3.2226045,0.0
3067,16.415237,0.70627415,-7.752316,0.0
3068,-13.645983,-7.223781,-12.987843,0.0
3069,14.93909,14.711986,13.720538,0.0
3070,-5.2750154,12.04252,5.861826,0.0
3071,5.927197,6.095806,-19.635714,0.0
3072,-0.4302288,-1.4515176,-17.031977,0.0
3073,6.701382,5.8698025,-19.476799,0.0
3074,-0.26971242,9.983143,12.345304,0.0
3075,16.329233,12.152695,14.298867,0.0
3076,-1.3193686,15.194804,0.9951691,0.0
3077,18.712557,7.1077557,-8.037879,0.0
3078,3.0047545,15.444638,-15.715974,0.0
3079,-1.906706,-25.867453,8.447926,0.0
3080,7.882682,20.910812,7.567014,0.0
3081,-11.04611,4.9707103,-11.753005,0.0
3082,-10.289425,-1.8618891,-3.3168662,0.0
3083,-12.200735,-13.411443,-16.551489,0.0
3084,-3.304386,19.212729,7.7799616,0.0
3085,10.500159,6.1858287,18.342592,0.0
3086,3.8956301,-23.221552,9.170312,0.0
3087,13.195625,-3.6180274,-18.698084,0.0
3088,10.204475,8.509735,-11.23723,0.0
3089,-11.746703,-3.4555907,-23.838655,0.0
3090,-22.488155,11.183345,9.773855,0.0
3091,-17.351011,-0.06297529,-2.1232307,0.0
3092,14.022505,-3.9542975,-18.718388,0.0
3093,3.9110272,-2.0319984,4.0227532,0.0
3094,1.2690426,-10.986572,20.46506,0.0
3095,0.24704333,-11.596058,13.590243,0.0
3096,13.262875,-2.5365834,-13.2800455,0.0
3097,-1.936602,-10.517808,25.933773,0.0
3098,-11.534386,7.5161667,0.28843126,0.0
3099,16.695103,-12.54088,5.780606,0.0
3100,-13.069043,-21.494759,-1.4942448,0.0
3101,4.4660935,6.077377,-16.254322,0.0
3102,14.539983,-13.114476,-8.0513,0.0
3103,3.842124,-13.828027,-14.955298,0.0
3104,2.204754,-2.004935,-14.182029,0.0
3105,1.8883424,-1.6439885,-19.48694,0.0
3106,-11.279886,1.9777739,0.36883298,0.0
3107,-0.63299686,-23.216982,8.278294,0.0
3108,6.1012754,-5.808896,10.299328,0.0
3109,5.7716365,28.235287,0.10166383,0.0
3110,16.309845,-2.8905253,-17.571623,0.0
3111,-5.02058,-13.091714,3.9896107,0.0
3112,1.6341602,24.33251,-0.34186858,0.0
3113,-12.414106,-6.5685596,-14.0994425,0.0
3114,0.76474714,-11.796544,10.278555,0.0
3115,-2.1783204,10.143235,-20.18462,0.0
3116,9.38113,-20.157448,12.170081,0.0
3117,15.197325,-0.76910233,23.0498,0.0
3118,3.967653,29.044672,-1.2003756,0.0
3119,16.602715,2.7062,8.595663,0.0
3120,11.662886,-23.190548,7.2247396,0.0
3121,17.081692,2.2981994,10.560997,0.0
3122,-12.842324,-2.123563,-24.245293,0.0
3123,3.5378942,-2.2060785,-0.50481176,0.0
3124,-2.3936634,6.4022756,-14.88494,0.0
3125,19.777882,6.7156177,-2.9530416,0.0
3126,-12.377041,-10.960143,3.15909,0.0
3127,7.1693983,-18.484087,9.954122,0.0
3128,-11.432565,20.275146,11.063297,0.0
3129,-2.9860137,-11.336493,24.349594,0.0
3130,-3.102453,-6.8918376,-25.034952,0.0
3131,-1.510396,-11.878457,13.432761,0.0
3132,-2.0590055,-26.86526,12.648083,0.0
3133,19.19656,3.563227,-8.340772,0.0
3134,4.517256,6.197101,23.929441,0.0
3135,-5.811038,-18.757395,-16.551292,0.0
3136,3.8844433,-1.2327732,6.241624,0.0
3137,0.002694554,-10.959893,22.349619,0.0
3138,-10.447065,-1.1799418,-3.2252758,0.0
3139,-16.95914,15.585937,12.375921,0.0
3140,-5.3209205,17.050209,-14.287949,0.0
3141,-12.316356,-20.29461,-3.662762,0.0
3142,1.1812574,-11.554001,-10.252878,0.0
3143,-1.3013451,14.69181,0.8047893,0.0
3144,25.876345,1.3314072,2.1539612,0.0
3145,3.7816362,-23.134684,9.31569,0.0
3146,-0.60905087,8.315585,12.870234,0.0
3147,-13.423724,-16.394386,-0.22836414,0.0
3148,-12.307973,-15.672181,12.021188,0.0
3149,3.682031,15.018702,-13.967411,0.0
3150,4.8776197,-16.476875,-2.0929754,0.0
3151,4.9247985,28.67495,-2.3030777,0.0
3152,-7.208304,-13.703366,-12.473812,0.0
3153,-7.693654,19.211716,-12.533358,0.0
3154,-13.952185,11.608374,-4.2667975,0.0
3155,16.520288,11.943514,-0.029814076,0.0
3156,1.396195,11.635146,6.3300877,0.0
3157,-8.381983,-9.606998,-17.259247,0.0
3158,17.451777,-3.1602411,8.922547,0.0
3159,-20.194185,10.542858,-2.477208,0.0
3160,17.414253,-7.6938796,7.907093,0.0
3161,-14.013274,-11.37501,8.335842,0.0
3162,-13.47825,-15.7437315,-13.80992,0.0
3163,5.2286096,0.03576888,3.770538,0.0
3164,22.443068,12.450652,-3.383899,0.0
3165,4.2258906,-12.132992,-17.162252,0.0
3166,11.349646,-10.380145,-8.943075,0.0
3167,-21.576775,13.905657,-2.4350955,0.0
3168,2.0337443,-0.7108882,4.141289,0.0
3169,-11.961929,-8.029852,8.201096,0.0
3170,-1.4094833,-11.866361,13.498682,0.0
3171,-7.0046844,16.995155,-14.352332,0.0
3172,-4.36814,14.100856,7.6554184,0.0
3173,6.9461646,-18.651962,14.269688,0.0
3174,-7.4836335,17.84998,-11.728314,0.0
3175,17.007357,-2.6619425,-19.559723,0.0
3176,3.7111309,-1.0798099,4.232631,0.0
3177,-2.084116,-10.240651,-6.2800894,0.0
3178,-9.072401,1.384008,-2.4227083,0.0
3179,-11.665317,-20.439348,-3.534527,0.0
3180,22.955322,3.9563313,-3.162715,0.0
3181,7.425107,3.797274,19.666103,0.0
3182,-10.340417,1.3336093,-24.052156,0.0
3183,21.349236,-4.2896185,0.07862905,0.0
3184,-8.166447,7.7564216,-2.0291317,0.0
3185,23.725916,4.773307,-2.536743,0.0
3186,-16.475834,10.035563,15.722063,0.0
3187,0.30039448,-4.157772,12.29625,0.0
